x,y
204.08,520.303
558.342,83.456
203.491,456.983
195.00699,301.814
425.802,616.85297
122.235,378.682
630.33795,279.139
128.72699,295.03302
381.21002,472.90402
831.956,349.92902
538.61597,296.672
579.248,237.454
619.255,253.86699
498.065,389.142
807.156,360.821
381.742,281.76102
713.326,318.625
208.44699,305.837
454.435,528.193
261.41,499.889
262.19702,549.229
709.898,343.509
727.44196,209.36899
372.799,338.61502
510.446,196.148
101.996,207.982
781.755,420.36502
725.792,228.622
332.233,254.766
688.203,370.29202
679.383,390.069
124.778,294.933
447.114,501.67102
439.87802,205.39099
292.297,319.05002
657.01495,478.76102
280.802,310.17502
328.94,378.94
272.127,338.715
663.649,470.24503
167.441,390.437
243.123,251.23799
837.76,295.338
409.987,279.803
213.83699,429.885
226.868,291.47
489.67902,436.708
226.172,342.204
372.94702,512.987
474.724,336.543
499.436,240.539
345.97202,260.601
722.79895,475.78802
301.812,565.51196
261.337,438.13702
256.19,304.93802
603.099,257.376
470.883,224.15399
47.775997,320.10202
301.967,354.216
800.99896,281.153
106.857,314.64
387.133,408.168
560.04895,192.45299
770.665,279.544
410.491,327.67
61.544,404.14
343.48102,590.583
532.946,556.125
485.27502,126.544
819.26996,258.273
152.749,233.346
358.56802,455.397
645.323,459.17902
455.64502,385.329
126.331,285.57602
430.039,378.814
67.301,408.432
837.933,275.59802
425.875,483.64102
453.233,236.57599
569.907,170.11
642.659,237.068
152.11699,433.12802
544.461,416.931
158.461,460.01
638.22,388.901
268.71902,400.755
758.781,220.68199
383.651,409.26202
775.287,331.39902
800.628,321.73102
367.424,557.164
647.91095,356.226
409.558,472.01
108.595,295.002
248.866,463.54202
562.805,105.741005
416.668,512.67596
208.233,239.52899
265.002,496.96402
603.535,396.25702
629.23096,270.271
118.689,287.293
710.01196,305.797
332.414,530.282
206.26,364.509
441.686,552.399
295.51202,287.78302
387.86002,546.3
289.195,256.868
640.699,497.959
16.327,386.363
161.565,419.885
496.276,123.836006
265.823,387.138
254.652,405.983
164.858,281.259
464.79202,177.581
363.655,322.40402
127.420006,424.02002
747.954,237.045
50.319,302.86502
115.307,257.367
369.643,447.807
308.173,267.54102
147.793,343.28
383.436,470.471
522.58496,462.502
788.06195,328.75302
455.189,241.53299
54.809998,338.782
408.117,483.746
601.526,392.376
677.82196,203.50099
367.758,374.889
735.57996,428.51
639.949,298.513
537.87396,95.086006
599.64197,283.729
228.483,379.42
134.35399,366.556
732.44,287.635
223.517,465.03702
475.725,214.297
531.634,247.48
254.12001,280.325
562.281,468.87003
609.40295,360.272
579.77795,138.159
509.772,538.85297
245.892,269.84402
565.381,129.646
448.894,177.55699
381.57202,259.052
49.077,400.213
433.203,304.375
703.884,223.04
517.72,292.161
81.073006,343.49802
57.138,349.475
458.05902,568.574
182.773,320.457
539.22797,341.03802
193.67099,359.05002
257.614,389.15002
163.83499,285.396
71.601006,299.17603
386.939,490.62402
496.504,246.54799
557.747,332.415
574.76495,244.58499
369.172,587.13196
143.54,406.415
117.356,444.25302
535.269,191.032
457.074,391.759
403.052,396.823
325.708,419.40402
212.651,321.978
392.795,371.807
403.064,517.48096
281.765,372.557
578.16,365.83002
629.18,265.81802
409.182,400.02902
128.711,218.833
443.31302,499.832
837.69196,286.782
354.45602,577.40497
187.76399,437.217
287.35,438.402
232.252,483.346
233.124,288.13602
485.67603,202.59999
486.833,545.29596
391.277,516.3
496.13602,318.50302
398.997,557.89496
657.79596,364.185
303.61502,502.681
444.56,215.565
274.933,215.33
588.67896,288.83002
54.368,364.755
628.53796,350.673
793.233,326.715
417.177,418.489
313.58902,382.96802
595.58997,96.307
380.596,386.689
608.824,451.54202
742.798,198.679
452.11102,168.99399
318.683,393.37802
577.063,338.483
293.90802,475.72702
736.961,260.936
577.49396,133.568
398.894,449.46402
630.66797,363.50302
552.436,243.24399
702.308,465.573
304.321,336.294
580.745,326.851
60.536,355.27402
292.966,493.927
223.76599,280.965
468.67502,343.431
146.511,354.368
288.513,365.51602
367.31,268.54
766.16,300.381
128.289,175.543
143.94499,266.458
441.851,549.16095
644.67596,186.592
219.75699,252.38199
500.18802,447.13702
262.23,214.26
277.686,350.55502
475.712,420.323
322.493,352.579
555.96796,194.058
435.957,490.76
519.60095,274.44
453.85703,543.842
256.948,494.556
401.37802,319.67603
288.187,302.76202
792.628,408.81702
635.855,268.005
492.911,192.81099
447.42102,368.644
616.15295,392.74402
425.87003,429.821
93.944,280.573
481.741,450.431
597.935,292.27002
773.581,275.51202
186.638,418.34702
390.61102,322.466
373.27902,440.846
203.94699,157.743
238.791,459.71002
433.949,375.33002
203.86299,385.19
490.014,502.37003
296.681,438.99902
658.448,302.564
261.75,275.528
635.984,326.146
397.419,304.078
269.65402,413.51202
758.956,200.36699
298.152,397.453
727.93396,281.51
402.502,404.38
261.78702,368.126
289.064,435.308
858.73596,263.01202
364.33902,566.105
628.501,315.532
731.12396,257.09
335.94702,579.842
587.91095,250.40799
82.201004,311.63702
238.68799,291.39
738.844,285.842
315.22,580.66595
582.966,211.396
606.05896,339.152
187.13899,428.38202
114.128006,391.829
809.40295,227.218
648.47595,180.661
186.47299,321.379
500.46402,439.203
92.694,341.315
643.221,392.976
224.02899,392.725
530.706,385.84302
485.738,120.66901
680.548,277.439
272.087,296.324
531.18,332.439
728.738,251.87599
180.398,484.17102
570.102,196.026
355.389,515.76697
51.842,468.298
252.926,542.971
838.957,355.113
582.246,332.048
739.962,366.52502
203.71599,341.595
429.673,312.73502
614.631,166.56
360.334,495.528
224.398,232.739
312.698,362.83002
424.26,298.16602
245.76599,287.962
537.883,230.97299
661.326,431.60703
620.488,228.569
434.806,276.27902
508.108,408.112
727.297,101.924
735.573,184.125
389.30502,255.18599
698.875,380.98
471.078,507.519
670.67395,366.009
584.219,382.302
583.446,201.454
738.985,402.47702
715.94696,331.239
166.496,414.209
458.914,271.88202
705.05896,445.108
847.49896,307.401
406.687,556.355
783.33795,310.337
521.912,443.55402
603.98096,297.22702
676.82697,445.297
515.62695,487.838
555.69196,294.424
244.888,306.488
697.518,186.215
341.002,535.26495
200.254,271.142
482.24503,465.755
716.38696,306.27002
130.787,465.251
250.48799,425.457
476.14502,239.386
546.076,430.776
175.006,355.329
515.12897,643.70996
288.06802,462.98
655.93695,350.506
754.44196,304.103
271.828,434.646
347.24503,327.265
127.174995,278.05002
546.457,535.211
538.071,385.983
578.25397,226.784
422.349,513.56696
53.41,293.381
458.208,399.341
281.71802,466.196
426.68802,276.186
197.88899,324.30103
506.709,167.554
656.39496,338.59
88.93,366.084
361.716,544.423
859.534,394.82602
213.032,263.298
556.516,183.77199
229.134,334.686
111.792,379.51102
521.836,439.358
447.46902,415.316
887.26697,285.855
119.713005,256.565
840.664,246.774
259.789,266.09402
70.632,306.345
829.02997,192.612
200.069,427.605
315.773,429.323
750.656,299.777
220.47699,352.355
225.672,472.37302
681.651,282.073
293.454,334.616
493.975,314.939
165.045,408.569
171.874,259.16702
237.541,405.46402
617.04095,292.687
212.78499,230.07599
573.146,435.648
295.018,376.45
401.30502,392.16202
363.26,582.38995
737.816,178.93
116.013,329.879
566.94196,219.94899
132.666,258.51
274.16602,233.248
650.829,330.25302
349.43002,386.49002
244.14299,484.634
358.863,472.113
169.748,312.215
798.859,233.842
65.262,291.271
84.64101,307.786
582.811,255.576
224.06299,379.914
402.631,487.65002
805.24097,221.51799
741.60297,260.066
302.728,307.936
94.103004,276.829
275.42502,352.776
534.38196,199.138
482.17,424.726
575.201,392.643
578.04,221.155
427.789,263.12003
453.868,557.331
144.596,284.08002
158.89299,361.17603
492.32202,438.87302
833.535,291.771
311.78,442.82
208.17299,374.354
511.699,280.81
583.144,368.62402
220.20099,240.125
392.268,491.392
144.318,329.457
342.935,305.35703
253.28099,321.37802
277.08902,292.742
304.22,292.24402
643.045,193.913
587.28796,238.804
315.504,262.564
523.05396,278.952
773.156,518.57196
207.112,322.28302
791.516,283.755
223.28299,483.21402
558.67896,148.44
582.398,357.65002
623.22595,249.53
296.66602,232.443
866.56396,240.25699
689.274,270.04602
251.57199,474.689
144.956,374.655
193.54,369.18402
119.284004,395.677
717.271,192.946
406.562,397.609
520.493,246.282
400.515,417.11002
723.422,259.13602
235.942,363.251
384.19302,479.015
255.071,247.70299
348.48203,497.59
686.435,171.64699
164.984,324.333
631.532,354.30902
277.70602,403.233
140.623,324.195
71.189,287.579
612.761,339.903
456.075,327.939
621.691,442.385
498.72202,144.944
491.48602,216.224
471.015,356.117
728.738,265.42502
694.083,218.327
872.453,286.739
162.894,389.21402
118.982,249.24199
70.418,311.78302
717.651,275.077
204.4,234.508
318.535,518.496
705.04596,314.936
298.13202,302.02902
185.80699,335.172
200.60399,230.51
717.811,320.07202
730.235,354.08902
365.62003,509.587
459.044,418.81802
148.60199,331.044
509.125,191.68399
860.47797,302.476
155.846,233.68199
499.345,374.24902
168.24199,339.282
297.717,309.834
654.02997,452.336
643.589,250.687
134.373,418.52902
721.67596,307.1
299.135,493.02002
172.603,374.90802
474.56702,224.00299
86.598,316.336
186.64699,433.225
419.95102,357.685
231.196,381.84702
147.759,322.634
384.09802,562.185
356.21002,450.644
218.308,329.165
321.187,330.613
676.467,239.95099
809.81,304.51
442.03,525.251
398.691,462.189
463.877,422.63602
422.946,263.079
474.41302,508.74402
529.358,336.596
489.91,472.41602
526.11896,227.373
501.709,320.55402
315.264,294.613
439.161,580.46497
109.59901,308.55502
507.19202,608.289
135.993,322.93002
522.125,213.834
168.907,353.954
809.363,328.60202
817.823,217.644
371.989,380.948
607.415,265.2
287.672,337.52402
28.876,364.665
386.506,433.03802
187.243,389.424
840.349,261.51102
508.903,431.453
202.38199,460.772
335.15402,301.45102
520.82196,208.819
674.54895,379.67502
435.958,437.89
640.797,380.77502
143.832,321.15402
436.03,394.066
172.121,440.453
768.083,268.513
440.94202,357.55502
568.246,319.327
269.58902,334.234
338.073,470.996
251.42099,312.81802
201.17099,331.284
856.15796,413.659
470.22,386.18402
96.161,243.71599
215.04599,460.153
272.854,318.351
97.681,276.739
115.58,319.09302
760.48096,471.281
422.798,385.63702
269.73203,474.24002
331.785,455.38
139.4,384.845
850.27997,298.975
231.26,409.728
426.564,524.121
486.828,259.14
209.871,296.233
539.946,305.98602
508.64,311.493
61.445,289.55902
251.09999,399.234
671.38,210.85199
336.78802,411.754
238.734,365.39
341.91202,478.18002
776.85095,255.43199
476.29202,282.372
247.64299,414.16302
430.67902,277.295
588.448,377.39502
797.64496,277.73502
277.959,310.652
3.02,326.62003
272.937,288.203
699.746,255.00398
304.691,544.488
297.402,384.991
629.13995,375.696
119.484,309.065
741.065,397.24902
462.032,526.43097
474.448,469.224
463.86002,494.73602
247.409,468.254
758.219,117.388
678.07495,228.90999
374.448,490.449
434.05002,579.331
650.48596,422.768
121.672005,371.74402
539.467,310.78302
151.996,369.522
486.49402,191.931
389.573,456.63602
121.166,435.58502
215.622,318.402
489.631,346.86002
38.367,305.39902
796.333,375.575
180.103,231.54399
327.914,386.056
145.884,243.236
734.433,231.93799
719.11896,328.346
662.44,437.661
513.194,320.479
123.709,322.19
390.354,486.974
783.199,287.10602
636.401,414.535
662.076,224.987
58.267,270.35202
576.672,292.811
46.365997,316.28302
473.103,182.478
17.130001,371.414
552.568,191.69499
171.427,270.129
585.13196,316.80502
457.354,587.94995
763.438,200.213
66.188,245.39699
480.72,280.26
608.678,202.556
467.126,524.79297
421.885,412.63702
462.612,391.38702
590.652,451.095
180.806,311.071
280.295,290.519
385.922,549.667
572.956,212.862
549.422,457.944
163.205,297.811
381.33502,556.01495
462.42102,480.41602
576.784,319.77402
556.33496,379.625
388.18402,540.157
419.48502,528.292
171.213,232.079
788.276,350.26
699.177,165.939
159.94,438.949
706.716,286.48502
234.01599,414.00302
494.565,352.083
217.09799,400.16202
492.088,202.37
816.18396,239.247
175.456,250.422
345.101,421.59702
724.11096,249.265
327.527,292.46902
672.56,396.954
430.96902,318.2
402.651,409.30103
203.75099,270.31702
813.17395,256.24802
539.876,323.43402
725.94995,362.14902
636.751,424.89902
447.134,423.02902
580.113,341.62302
697.344,309.181
219.887,380.186
737.25696,193.65599
166.79199,378.984
396.64102,494.185
437.05902,328.45502
123.533005,254.83199
482.153,507.224
166.568,314.608
463.871,522.459
29.319,319.686
698.42096,431.608
393.656,503.587
277.815,343.24002
131.765,244.58499
168.088,320.38202
614.76996,347.80002
879.592,252.02899
339.44302,491.286
464.082,413.617
489.64502,476.70102
53.690998,376.902
179.019,446.401
767.419,198.554
161.29399,287.573
323.08002,347.88202
259.724,487.768
125.952,312.86002
514.609,284.803
151.194,273.812
704.56696,352.028
359.366,338.104
221.622,283.877
479.966,177.498
609.34796,383.135
470.043,247.32799
537.805,123.871
685.07996,274.501
175.476,234.528
732.967,325.28302
419.41,465.97302
520.57196,390.72302
233.112,354.415
860.609,250.413
65.508,282.909
428.14502,495.42
709.42,406.45102
823.25696,294.153
213.418,343.967
166.955,272.883
357.26202,204.162
829.173,226.54799
731.28796,199.94499
442.42902,410.88702
132.458,388.97302
202.90399,266.148
388.36002,224.707
714.984,336.323
332.80002,388.665
269.039,342.22202
703.27795,243.911
465.086,655.06396
548.136,251.676
151.63899,416.83102
427.73,389.90402
492.644,229.36499
284.97,350.80502
107.711006,358.96402
128.999,384.127
483.118,501.78
274.96402,455.967
75.034004,277.202
333.708,546.43695
215.635,215.748
289.69702,421.876
613.971,175.774
378.338,221.599
778.00195,277.49802
823.35095,287.207
106.696,251.416
80.202,395.0
409.988,342.36502
186.586,382.208
761.488,194.39499
135.312,230.276
438.39902,374.24002
701.188,233.34
600.938,263.32602
160.04199,397.299
245.351,352.76602
591.08795,211.45099
566.503,189.526
559.349,201.40999
150.443,325.026
225.862,418.35602
721.912,191.545
548.68,163.08899
145.689,299.213
183.81,428.86902
169.724,253.707
502.02502,423.278
426.936,240.558
466.052,611.38995
178.18199,410.92902
137.95999,245.317
518.198,346.903
784.30597,290.83002
310.26,282.522
500.825,224.86
202.306,424.49802
434.153,552.05
722.22,529.595
777.889,318.557
309.241,494.565
646.237,262.63702
232.54199,551.0
208.346,449.73502
645.18896,246.595
550.39496,181.463
536.42896,327.24503
379.958,467.759
167.15799,297.63202
462.44702,398.108
311.23,337.0
32.098,399.738
60.549,348.86002
416.316,498.957
499.64,315.295
752.238,417.746
690.071,334.32
639.079,362.10703
472.974,435.798
140.243,224.815
248.15599,309.73502
817.122,188.912
382.02902,333.052
23.187,181.267
416.93002,561.337
283.334,242.29199
781.782,382.642
101.977005,380.79602
571.89996,203.864
648.96295,363.30103
638.412,229.519
409.101,413.398
861.607,244.608
473.63,484.34702
209.26599,363.191
357.946,386.23203
532.64996,241.62999
418.004,377.797
364.224,405.82
267.80002,304.17603
419.806,395.182
489.987,231.87799
256.026,488.99402
289.074,400.41302
68.581,353.841
110.321,370.153
826.104,152.967
794.33997,262.393
527.639,194.136
607.66,257.333
758.87897,355.118
534.06396,522.094
334.737,321.493
644.199,301.50702
200.562,257.573
726.686,256.16702
249.396,289.17502
279.583,450.92902
530.643,147.795
355.183,495.39102
243.586,267.353
513.432,154.801
455.604,433.142
292.35602,366.664
593.358,308.907
575.242,441.265
455.414,483.85202
517.128,281.59302
240.058,432.987
26.137001,310.018
213.883,289.89
109.062004,304.035
189.79799,167.153
207.052,231.40399
157.89,257.932
841.06195,364.121
678.22797,219.735
836.821,280.778
528.97296,379.577
838.25397,240.364
777.914,153.123
423.902,547.696
503.396,419.414
154.747,325.92102
492.00302,459.588
484.501,455.308
458.35703,423.169
316.596,386.78802
665.579,225.832
453.515,347.242
62.906002,382.523
399.441,342.508
269.29102,416.837
488.96802,323.631
483.16202,257.866
272.698,411.29602
129.297,252.50699
739.975,224.459
224.159,323.70502
767.871,144.17
356.208,501.564
361.47302,554.66595
655.824,378.26102
382.927,329.153
367.49902,577.091
528.013,123.366005
203.527,282.411
124.737,351.95102
502.577,568.58997
737.21497,379.892
507.445,283.138
673.071,238.67099
383.14902,348.194
679.82495,288.36102
343.54,620.62
614.169,376.058
627.35297,113.84901
261.116,434.187
855.076,315.907
766.04,264.39102
770.93695,343.49002
308.617,399.31802
558.24396,270.91302
333.905,514.471
129.95299,284.031
746.709,307.95102
731.407,414.959
97.191,353.392
446.16702,496.181
587.193,229.665
793.615,313.31802
364.584,540.696
692.93896,214.094
437.04602,360.38602
525.295,498.05103
470.18002,373.755
368.91202,441.798
720.638,147.829
327.392,436.022
193.664,332.229
110.773,393.181
748.854,167.14099
176.87999,223.377
450.63702,547.86096
505.42102,411.39
577.14996,284.72202
225.752,309.457
337.23102,506.27402
208.57799,421.81802
194.094,293.737
477.39902,476.901
624.91296,410.67
32.515,325.798
288.363,446.049
403.234,556.71497
139.402,286.195
90.737,282.901
801.974,254.342
376.80002,516.743
478.56302,93.878006
524.589,323.81802
226.94,278.217
627.87897,451.948
231.80899,420.914
16.932999,349.24402
421.117,361.448
182.03299,314.191
208.52899,221.106
264.05502,472.79602
356.837,428.578
387.327,331.082
429.505,334.294
351.696,479.31302
670.733,251.874
336.234,309.54
705.569,207.543
361.12802,463.09302
754.706,376.918
301.22302,527.083
424.004,572.901
185.62599,327.966
765.87,359.728
270.28702,307.18402
845.339,294.463
151.025,342.004
551.871,370.474
494.238,270.174
399.213,543.946
252.42499,448.04
410.48602,576.936
290.80002,316.203
112.431,188.191
294.884,355.669
512.99896,246.519
565.37396,495.328
305.797,478.97702
443.987,428.58902
423.11502,525.72595
182.787,347.108
420.54102,558.621
425.144,490.614
697.82495,243.713
596.247,448.30902
806.20996,230.093
669.263,168.72499
528.06,391.004
544.177,159.627
605.589,467.93402
853.59296,269.36102
490.10703,270.56302
822.714,362.05402
428.131,308.596
54.257,331.252
437.228,549.29297
609.302,261.505
470.078,455.64102
800.969,258.08902
350.311,474.217
228.26599,459.31302
554.60297,282.795
427.664,434.5
70.923004,394.221
264.338,398.316
236.109,385.203
384.78302,362.683
214.05899,235.29599
550.13696,273.838
161.767,372.18002
357.759,418.241
189.217,452.113
706.631,456.10202
270.691,357.217
518.053,162.85199
667.196,124.984
497.394,323.821
562.14496,273.85202
509.55103,359.10703
530.849,293.38602
468.12302,286.592
480.359,322.681
98.82201,241.579
772.216,103.857
384.946,385.52402
510.676,183.929
593.069,256.114
129.534,241.48799
341.34,340.49802
508.314,376.08502
628.303,215.706
646.087,297.213
297.142,473.644
37.954998,340.98502
682.493,450.94
404.259,288.30103
836.664,137.52899
560.362,206.20099
218.879,312.035
705.59296,339.952
475.69,512.76996
495.932,427.937
189.519,373.45
210.458,324.98602
538.768,315.294
96.045006,269.534
643.031,163.94699
619.901,430.364
541.686,366.893
463.575,535.48596
323.096,362.303
475.09,448.144
363.327,445.74902
391.902,290.67502
444.959,363.566
697.824,216.68
385.439,400.159
256.69202,484.922
95.477005,236.096
3.8839998,294.43402
402.64102,464.81302
386.259,247.663
207.27199,311.884
235.236,357.50302
124.193,263.152
708.943,352.31
493.233,413.55502
279.978,488.198
213.597,468.0
242.166,458.015
679.609,394.653
240.11699,378.58502
379.11002,363.83502
774.72296,289.194
535.54297,429.756
570.19995,180.236
739.613,290.992
281.99002,393.12302
705.008,276.445
580.68097,260.561
412.784,454.415
809.25195,346.778
689.20496,365.659
437.415,312.35202
380.084,403.93402
660.734,330.079
636.28595,383.467
707.974,424.845
578.85095,461.728
720.337,380.81
674.87695,183.027
151.678,262.97702
673.31396,216.402
654.667,163.78
424.96402,552.74
448.398,282.836
568.329,184.752
531.55,276.63702
472.784,285.738
199.429,348.64
664.57697,234.86899
714.17,156.581
267.77002,277.33002
609.271,343.62802
125.184006,357.806
689.018,159.35399
424.737,354.286
364.087,548.01495
289.05902,351.21002
280.59302,256.28302
196.974,340.652
615.857,379.98203
847.339,303.264
787.001,286.044
842.397,285.069
576.063,472.971
418.39,364.99002
133.26999,218.081
353.556,368.64902
451.15802,485.381
427.889,300.35
603.118,223.69899
594.72296,457.45102
328.717,602.323
407.87402,529.49
763.018,220.846
76.577,286.953
214.528,490.198
254.997,265.53802
456.053,228.769
426.147,367.509
394.786,282.772
184.19899,292.686
77.357,282.501
508.04,139.982
561.233,403.902
582.277,493.23102
100.561005,443.297
189.913,384.252
349.19,269.725
278.346,333.655
670.819,394.566
753.545,460.226
155.181,359.643
773.875,347.23502
378.406,538.65497
224.916,500.67502
849.17596,187.278
675.92896,279.415
216.461,472.984
795.76,318.64502
381.006,516.55396
370.782,384.548
381.91,272.048
285.672,418.517
717.979,406.285
751.6,357.548
546.082,321.531
608.923,128.717
536.644,248.22899
429.707,352.522
246.047,237.334
486.522,230.22
511.632,393.77002
22.571999,303.255
562.77997,322.52502
461.73203,387.586
261.979,185.12599
807.983,275.114
771.63,272.289
646.01,379.467
687.02997,234.853
408.883,449.633
155.581,293.37302
544.756,402.50702
603.966,410.48
71.609,294.875
738.14496,254.619
426.54,286.923
672.604,319.229
361.47302,386.238
200.864,253.206
167.771,364.703
491.527,235.513
211.23999,389.08502
245.926,347.07602
683.10095,437.765
267.686,484.519
609.488,378.458
592.66,104.426
356.79602,551.894
575.819,489.427
832.977,285.88
474.022,465.101
507.715,415.36502
776.59296,267.836
700.51196,223.856
760.154,392.215
137.116,239.661
369.95602,559.938
455.653,223.888
274.376,327.29
715.802,268.225
651.943,245.51999
738.644,460.78802
214.17499,337.673
125.781006,236.468
646.308,442.836
243.142,393.565
673.057,299.803
159.498,401.439
121.094,144.379
448.015,474.35703
656.56696,174.00099
702.944,283.665
111.736,208.304
230.73,464.62003
467.049,224.174
415.24902,551.175
482.043,356.717
267.39,338.28802
566.435,272.336
486.918,286.463
549.902,449.83902
505.196,398.41302
421.55502,455.58102
435.00702,448.58002
482.61102,230.23999
850.22296,261.30502
796.194,357.497
235.012,471.073
865.39496,356.846
742.821,266.825
245.068,279.94702
122.218,233.125
273.259,311.273
688.07495,307.09402
281.64,320.49402
854.51196,301.401
626.53796,300.269
115.134,358.93402
77.954,373.39
363.562,334.864
292.008,502.07202
407.39,464.763
543.537,581.844
604.55,250.458
54.013,349.815
549.391,293.949
359.824,390.71402
679.582,338.37802
581.354,111.005005
163.88899,385.198
485.375,244.847
182.44899,375.635
411.23102,536.372
445.5,244.20999
22.807,384.819
264.414,381.543
326.393,441.311
48.01,386.376
23.883,375.479
51.363,403.67902
336.432,515.71497
152.74199,352.263
643.459,95.124
734.839,275.13
37.186,330.89102
478.60602,595.579
298.613,370.51
115.981,243.47499
217.45,303.69302
50.329,350.2
441.144,329.40802
146.89099,416.432
353.609,420.44202
518.756,204.468
452.127,360.156
233.16899,426.76202
597.258,287.36002
741.972,243.844
587.959,256.204
322.095,486.96002
325.33502,321.535
619.01,349.31302
608.51495,512.362
257.109,329.811
309.591,311.92603
292.381,309.127
453.03702,303.59302
504.039,378.126
636.139,348.402
387.181,464.379
418.46902,276.308
191.43199,297.364
571.407,446.006
274.897,248.424
330.104,414.71902
735.742,158.269
512.776,459.43402
166.411,445.284
154.262,383.55002
805.008,405.858
583.897,286.81302
253.44499,218.92099
866.34296,249.894
584.53796,291.156
147.277,349.979
500.98502,297.941
186.627,265.74402
539.39197,202.45299
431.535,541.829
240.58,475.372
766.51196,348.997
364.243,441.152
98.69,334.755
789.966,239.782
214.933,328.12003
348.216,406.26102
429.488,459.80502
119.147,327.484
364.758,452.013
347.389,531.29895
484.984,449.515
631.54,247.68
205.441,360.452
44.008,300.582
480.738,403.255
811.83795,294.794
851.30396,266.168
633.74097,148.762
806.544,257.09402
169.42499,327.423
445.625,386.55103
372.962,413.496
754.578,197.387
215.861,250.093
892.847,378.62003
567.71796,98.401
649.724,359.79202
81.976006,279.269
649.821,397.59
180.68,362.73602
225.843,355.702
478.643,230.39099
625.087,262.311
264.476,265.65002
475.032,359.797
687.69,184.428
516.336,231.03299
663.766,377.31302
422.961,397.366
683.535,477.543
344.622,408.92102
430.871,448.203
628.253,76.826004
836.07996,243.47
72.657005,378.00702
662.165,276.091
324.04,523.68695
87.734,374.937
168.481,238.844
277.99002,467.811
681.88696,134.621
288.798,385.052
84.475006,390.487
62.306995,401.105
657.18396,369.325
663.821,304.528
644.19,353.475
49.829,333.37003
309.734,502.72202
300.75,428.841
601.05096,358.80502
846.57697,318.509
85.029,378.116
837.571,214.67299
345.87802,500.57
187.592,402.267
72.404,464.80902
699.696,295.936
309.198,376.71802
286.715,479.333
258.048,460.68802
108.268005,351.299
309.78302,615.607
267.057,309.439
316.683,307.21002
600.09796,470.82
446.996,404.35703
675.003,176.46599
393.575,261.66602
89.700005,402.65002
433.583,508.376
712.639,299.026
595.41296,407.225
71.316,373.03702
162.65799,345.683
551.24,254.467
453.252,515.41595
793.487,235.452
819.172,329.01
240.456,353.29102
314.074,461.682
85.222,281.086
269.251,447.487
846.027,393.55103
423.013,314.98
762.022,434.01202
732.46295,436.522
243.35399,398.146
632.17,338.69202
495.258,446.117
764.159,319.95602
253.53499,422.634
830.084,312.608
64.429,452.608
898.005,294.358
375.824,571.24097
679.154,318.209
726.243,380.497
860.247,346.569
292.42502,432.88
252.208,485.15002
424.27502,463.282
449.46002,560.99097
641.099,329.52002
391.256,506.92603
191.316,344.88602
664.238,263.254
402.70502,565.0
426.113,383.518
344.157,489.104
58.437,405.877
301.99002,464.24802
564.29297,197.911
783.282,320.246
826.58795,264.631
374.001,552.42096
130.581,277.68402
820.37897,230.485
540.461,206.22
150.961,259.35703
260.329,291.43002
750.084,194.306
239.218,346.21802
437.04102,466.51
538.855,504.78702
542.86,248.407
532.743,402.05103
620.092,361.78
313.781,597.22
410.116,369.342
668.07196,174.54599
263.018,394.786
745.08997,372.996
125.912,205.332
676.052,171.53099
731.821,173.782
400.394,561.458
540.613,443.35
150.564,497.687
329.398,364.64502
456.961,518.966
528.177,267.74402
835.76996,345.97202
771.756,267.42502
452.209,355.34302
780.022,218.588
747.613,364.32602
659.67896,235.94899
324.148,392.32202
607.988,386.384
379.89902,456.196
478.11002,250.05899
683.62,320.876
395.784,500.29202
265.99002,412.0
280.87003,330.217
470.471,290.34702
160.28499,230.832
486.959,465.634
147.42299,384.39102
533.599,298.08902
687.719,336.83102
421.853,481.767
248.004,432.014
386.16302,292.01102
633.126,201.905
57.369,375.70602
326.92502,507.112
73.173004,360.884
124.821,382.68802
507.328,118.928
832.833,223.77899
400.05402,348.034
685.069,278.547
726.044,267.854
429.048,341.84402
178.569,495.38702
221.54399,387.56802
194.883,515.982
321.83502,515.563
615.144,227.86699
485.432,479.01
273.03,446.67
267.879,292.927
334.181,448.71402
71.387,320.795
140.685,425.07
564.721,174.045
94.33,313.687
220.071,472.86102
454.863,205.657
495.48502,148.722
465.23102,556.462
135.95999,347.948
268.742,420.186
46.239,340.651
641.42596,402.939
249.59099,361.52002
446.113,550.90497
477.34,126.85801
145.777,362.31302
506.962,326.02402
409.273,338.603
742.113,203.53099
49.515,262.2
735.173,270.88702
247.612,399.88702
379.42,407.976
491.65002,429.19
375.778,566.566
712.186,196.665
286.793,396.659
253.028,349.51
515.47595,305.98602
119.288,282.03702
90.671005,309.61502
332.019,526.579
647.242,243.883
729.48096,242.361
553.10297,23.634998
29.692001,329.65402
430.571,521.18097
162.237,272.833
522.998,251.616
326.21802,477.751
197.30699,328.407
324.36902,445.64902
491.332,378.59302
236.558,379.60602
142.538,314.307
48.245,369.562
525.087,504.325
696.25696,201.468
783.302,331.226
438.78,248.55899
198.163,430.961
608.17395,245.81999
454.513,579.302
714.11,357.10202
467.03302,140.935
230.50099,308.121
593.069,321.29
447.367,274.18002
706.722,281.53
264.87003,335.028
428.712,357.53
367.463,461.028
571.949,309.316
452.78802,342.932
665.55096,251.89299
333.596,591.154
126.69201,255.96498
129.21399,342.294
107.883,347.672
438.13702,529.94
130.78499,550.686
301.30402,577.828
594.581,463.183
738.712,307.92102
581.20197,362.63602
