n,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
7,14.582773,191.55737,14.209196,194.06581,14.78817,194.68141,17.672527,193.85849,17.765417,193.73773,17.449398,191.86987,17.182056,191.63248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,160.09924,92.89577,159.9685,92.32654,160.20798,92.09135,161.60213,91.93993,162.1358,93.04156,160.74545,93.56683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,644.77405,57.099358,644.44525,57.92133,642.82025,57.700676,643.1842,56.566685,643.88947,56.272995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,53.299416,47.586304,53.304283,47.58356,54.544716,48.421467,54.53735,48.542297,53.470478,49.41525,52.92546,49.18923,52.888115,49.102825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,646.13477,95.10286,644.9713,94.39984,645.2632,92.85757,646.66095,92.717354,647.72107,94.10422,647.20325,94.850006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,128.24963,95.00761,129.24477,94.045685,129.21394,93.91826,128.46973,93.39548,127.997536,93.37692,127.54199,94.227974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,348.04544,77.10634,349.14014,78.55672,348.6496,79.36299,347.74255,79.748505,346.59668,79.1552,347.20074,77.038605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,198.54305,16.28859,198.85118,16.927193,198.24551,17.982819,197.2369,17.861908,197.10284,17.65511,197.53494,16.246895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,83.30032,60.03395,83.44096,59.761093,82.88048,58.475906,82.709526,58.491707,81.55278,59.66839,81.68773,60.072083,82.09557,60.356228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,275.67798,142.28214,275.30975,142.93913,276.06424,143.79205,277.94638,143.82631,278.06308,143.70052,277.29422,141.96866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,138.60553,98.54089,138.61583,98.52741,138.02359,97.42378,136.78046,97.57656,136.74535,98.347565,137.44609,98.85034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,397.5023,123.01311,397.67108,123.782486,397.6292,123.86595,396.03238,124.94113,395.3926,124.803604,395.0648,124.010475,396.07242,122.647766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,109.3889,159.62273,109.59668,159.49272,110.38086,157.35535,110.32727,157.12813,109.800644,157.02815,107.80018,157.72855,107.82887,159.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,140.155,19.601793,140.74127,19.654808,141.36513,19.085327,141.38284,18.292137,140.45663,18.006332,139.89151,19.202875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,136.02966,144.67331,135.85316,143.64305,136.21422,143.37807,137.11394,143.5881,137.31454,144.55891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,78.53499,132.03993,79.204956,131.7009,79.97814,132.36014,79.95323,132.82645,78.989914,133.42123,78.54198,133.20094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,312.91623,120.45033,312.7975,121.20526,313.47867,122.13698,314.58698,121.2137,314.7912,120.70771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,82.14166,96.73731,81.63343,97.20127,80.81711,96.82094,80.31078,96.03639,80.31504,95.99848,82.11298,95.533936,82.16205,95.55704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,135.52869,111.81676,135.09369,110.35397,134.88525,110.11722,134.29468,110.12286,133.58008,110.53174,133.5723,112.88706,135.47258,111.96333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,241.38292,97.95703,241.05396,97.049385,241.316,96.53255,242.60733,97.11412,242.46562,98.09016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,573.1991,182.30597,572.63324,180.84991,575.15283,179.02318,575.3425,179.12297,576.20184,181.36795,576.1434,181.70923,575.5277,182.29779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,17.367203,120.304184,18.07879,120.97114,18.07344,120.990265,16.93537,121.919556,16.313725,120.87676,16.638031,120.305984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,532.9657,42.068104,531.73926,42.851295,531.6365,43.43508,531.98364,43.855453,534.1542,43.35777,534.15686,43.320786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,153.38242,113.66684,153.62761,113.66191,154.58992,114.597275,153.85869,115.745026,153.22705,115.558655,152.98222,114.20444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,359.14487,178.01884,360.8863,177.90967,360.901,179.17899,360.07202,179.77441,360.01227,179.76447,359.03125,178.4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,410.0738,174.42905,410.3124,174.89908,411.3509,175.06479,411.82483,174.82216,411.5766,173.57095,410.35223,173.51959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,113.10452,100.02957,112.37563,99.03638,111.23067,99.74975,111.20784,100.65851,112.45035,101.55991,112.46892,101.55411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,7.9648514,62.634857,8.169572,63.375275,8.658744,63.598076,9.676651,63.1426,9.680578,63.13587,8.879271,61.96824,8.73487,61.93626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,220.4972,157.83273,219.61249,156.34937,220.40756,155.75401,221.69992,155.81183,221.89586,157.31583,221.74411,157.59103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,36.415344,143.11798,36.504227,144.41017,35.505463,144.8543,35.366997,144.80893,35.3987,143.35193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,570.58813,167.8181,569.8699,169.0809,568.1735,168.5044,568.1942,167.09448,569.0691,166.47417,570.46185,167.49973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,206.33876,82.59241,206.49814,83.42622,205.38507,84.296814,205.0339,84.27546,204.34409,83.415215,204.69987,81.95885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,445.49188,33.47245,447.14374,32.72115,447.08795,32.0385,446.20032,31.169064,444.29034,31.524687,444.14746,31.715454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,183.8783,47.249706,184.0458,48.27003,183.58875,48.613716,182.11565,47.703354,183.3486,46.780144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,175.18155,177.63457,174.54337,177.54622,174.50862,176.16959,175.19267,175.41975,176.20093,176.79811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,625.1468,115.59001,623.73987,116.68472,623.1077,116.391884,622.92834,114.83278,623.599,114.18431,625.1288,114.96297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,561.55334,20.117321,561.9608,19.248161,561.2309,18.303377,560.24603,19.155005,560.51373,20.082384,561.0033,20.404411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,209.28888,126.53995,209.82986,125.9667,210.64145,125.824234,211.31535,127.54475,209.67429,128.37274,209.36194,128.03885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,73.96241,45.978374,74.98964,46.9843,75.888916,46.35224,75.94745,45.937874,75.48399,45.46084,74.51268,45.380806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,402.015,185.05391,403.27304,185.88083,403.93707,185.72917,404.1006,184.1494,402.41153,183.49118,402.10425,183.55296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,444.39697,53.350094,444.3709,53.37472,443.0296,53.26224,442.4083,51.410435,442.7592,51.08036,444.1678,51.220184,444.68024,51.60373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,561.6627,159.13058,561.7511,158.97287,560.88226,156.52415,559.1411,157.45027,559.0897,158.56512,559.8092,159.19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,193.70409,213.01492,195.5387,195.98068,193.43817,195.03836,193.15735,195.16548,192.34761,198.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,72.983116,155.24646,74.54036,155.08401,74.8339,154.85884,74.182144,153.89726,73.15891,153.63737,72.78479,154.1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,472.79224,160.68283,474.91913,161.91689,474.5473,162.82146,473.62622,163.57295,471.10397,162.93571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,140.29425,127.24179,141.9629,126.32233,142.6499,127.677,141.91087,128.46544,140.9012,128.38672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,74.12697,163.37888,76.13968,163.17055,76.32267,162.54282,75.67583,161.19391,74.37587,161.05133,73.622536,161.71245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,172.94083,187.83434,171.99362,187.67395,171.78568,186.89778,172.61145,186.08218,173.13086,186.19954,173.45413,186.73509,173.2525,187.57407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,280.983,36.322895,284.20807,36.26889,284.0216,34.35662,281.1658,32.908676,280.7162,36.037285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,660.2689,127.90939,660.354,128.1505,659.78174,129.54001,656.6434,130.76974,656.3664,130.52165,656.15137,126.579765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,538.90015,170.35103,539.79565,168.16945,539.9275,168.06474,541.50366,168.5119,542.7932,169.9035,540.62463,171.17949,539.06195,170.58054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,629.18945,37.381947,629.3049,37.35223,629.5476,36.85395,629.4039,35.298283,628.1836,35.906754,628.1215,36.214283,628.8684,37.2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,196.82545,20.165445,196.69461,19.825443,197.12854,18.654676,198.12189,18.837194,198.47552,19.383953,198.26065,20.153122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,498.7183,117.95859,496.48785,119.32567,496.75934,120.18919,497.50018,120.642456,499.4973,120.438805,499.50763,120.42772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,412.4653,21.747631,414.10574,22.167206,413.68457,23.583944,413.29797,23.81649,411.76935,23.385046,411.76938,23.385159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,90.47954,156.10097,89.68228,155.30963,90.28656,154.27785,91.75058,154.80563,91.62398,155.53195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,103.07339,147.32587,104.19414,147.74173,104.87205,147.19751,104.90851,146.98944,103.98289,146.06163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,663.87006,2.1315413,664.0171,2.282931,664.0071,2.4120543,662.4345,4.1147113,661.54926,4.018872,661.18945,3.0342371,661.4927,1.7087607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,429.2249,78.034225,429.59207,77.379,430.88022,77.37843,431.48944,78.067955,431.2964,78.99103,430.35406,79.720764,429.556,79.09977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,316.80597,125.402245,316.14008,126.07765,315.3882,126.18219,315.14905,125.616615,315.6242,124.44149,315.92896,124.25385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,470.8081,74.635345,471.1021,73.75008,472.29285,73.160835,472.66068,73.24771,473.17877,73.90616,472.3656,75.42996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,305.7298,117.23391,306.10242,116.11252,307.4952,116.257996,307.5524,116.64307,307.00903,117.565994,306.38522,117.73355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,263.57495,137.50452,264.07883,136.38046,263.3553,135.38176,262.52197,135.41135,262.23175,136.41591,262.89996,137.31197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,163.23206,104.860176,163.4437,104.64186,163.31822,103.37802,162.66455,103.04091,161.71565,104.027824,162.09279,104.52558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,126.746086,152.5921,126.507095,154.38057,127.10365,155.28725,128.12082,154.55539,127.807625,153.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,646.9977,38.291443,647.574,38.806053,648.8381,38.590736,649.41516,37.648052,647.9133,36.8231,646.97577,38.18489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,573.1567,154.2886,573.3417,154.30035,574.05273,155.1346,573.0447,156.1108,572.1984,156.16734,572.1535,156.06424,572.27936,155.02951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,44.365517,76.105034,44.88671,75.84215,44.98581,75.897514,45.83245,76.909134,45.570446,77.49845,44.432938,77.68608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,107.2366,192.45255,106.83372,192.38141,106.46271,191.53741,107.43408,190.90497,108.18945,191.23965,108.28495,191.51903,108.03162,191.9918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,256.49512,176.7325,256.9696,177.92435,258.17438,178.53624,258.78918,178.29457,259.36578,177.27786,258.3291,175.38542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,314.51303,79.990074,315.95123,81.07809,316.60333,80.99359,317.62283,79.63312,316.94324,78.59281,315.70312,78.11986,314.3908,79.00768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,111.81259,155.69449,113.93195,155.79819,114.2245,153.88968,113.880295,153.75452,112.32137,154.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,149.53728,19.037529,149.74403,17.46873,148.87854,17.205849,147.5234,18.434826,147.67715,18.92522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,227.74026,96.760666,228.41586,95.86271,229.49265,96.37745,229.00711,97.512314,227.9628,97.40439,227.79399,97.23341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,507.72778,6.0824337,506.28687,6.6615467,505.1935,4.216146,505.25177,3.8949304,506.48486,3.4569447,508.2629,3.9022145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,544.6246,137.30455,544.13965,138.7674,542.94293,139.5511,542.4732,139.54655,541.7684,137.2924,542.5405,136.52116,544.11456,136.50992,544.4974,136.78317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,525.23926,51.436718,524.8493,51.726086,523.8072,50.11675,523.97974,49.60077,524.97943,49.29448,525.6328,49.860855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,24.60789,69.57462,23.774761,69.32733,23.76061,69.23151,24.37521,68.100136,24.575117,68.0226,25.271822,68.470314,25.405811,68.8227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,418.10944,76.080185,417.27136,76.58895,416.4476,76.511826,416.08615,76.08474,416.24716,75.333176,417.61172,74.457016,417.96747,74.67509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,281.45648,89.886154,280.9689,89.328064,279.67468,89.14597,279.14056,89.6064,279.32394,91.78285,280.38464,91.89397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,544.6614,28.319916,544.0132,27.899052,544.1203,27.03766,545.37537,26.656597,545.89874,27.143429,545.7288,28.15526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,155.07323,188.23395,155.26068,187.52054,155.76456,187.2466,156.57964,187.2229,156.72906,187.32301,156.40292,188.95796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,609.18066,141.08438,610.2125,141.56384,610.6349,143.12094,609.7586,143.89423,608.1892,143.64842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,299.95084,61.62161,301.85565,60.234318,301.91324,59.711445,300.5298,58.08579,299.65714,57.947884,298.54123,59.856644,299.60178,61.563423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,28.825928,139.59827,29.06874,139.45679,29.915356,140.02359,29.527979,140.89671,28.791925,141.16513,28.47621,141.00772,28.40718,140.76111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,240.06557,99.042755,240.63232,98.3196,240.34741,97.282684,239.06694,97.46295,239.08188,98.038055,239.72357,98.96255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,628.9855,124.824295,630.576,123.459305,630.6659,123.189804,630.08514,122.57962,627.7053,122.523056,627.6017,123.26486,628.77014,124.82846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,500.6966,80.22379,502.06552,80.394844,502.601,79.6469,501.9534,78.57898,500.27063,78.94292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,600.6499,114.01856,602.7284,113.6091,602.26135,111.76938,601.3009,111.46823,600.40924,113.573166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,237.69153,156.63585,238.1211,156.70355,238.14142,156.72481,238.31049,158.66757,236.81483,159.77182,236.49043,159.68344,235.86899,158.97034,235.79156,158.24751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,595.6555,23.193098,595.6637,23.405302,597.3296,24.129143,597.87964,23.986782,597.7142,22.288937,596.9592,21.669456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,239.43733,51.230614,241.63504,50.79897,242.2046,48.35656,241.69492,47.620773,240.44672,47.340397,238.98691,48.664642,238.86569,50.68694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,259.10757,20.498598,261.85138,19.804276,262.80264,21.073023,261.15234,23.124147,259.1691,22.06996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,427.1313,42.061,426.9217,42.15342,426.04077,41.612793,425.84406,40.550365,426.79703,39.762344,428.02063,40.41513,428.03925,40.518635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,476.3133,3.5896616,475.85654,2.4236696,474.04694,1.9578419,474.07776,3.6574106,475.18835,4.97878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,163.6565,13.518495,165.75235,13.477314,166.00859,14.530547,164.96307,15.482594,164.27847,15.282207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,342.57092,131.36133,342.33798,131.40755,341.67584,130.79097,341.50098,129.31345,343.25616,129.49611,343.28082,129.56569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,367.32132,54.469227,366.12915,54.920937,366.02475,56.65642,367.403,56.703995,367.9866,55.72737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,13.019693,146.7113,12.968332,146.24496,13.503802,145.33325,14.643896,145.21396,14.743187,146.9117,14.414114,147.49112,14.338231,147.50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,476.35278,131.22682,475.30115,132.27771,475.27466,133.15813,476.99722,133.82901,477.69952,132.23587,477.04565,131.21478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,122.44651,107.246506,122.9086,105.95271,123.78004,105.926285,124.12703,106.7874,123.91741,107.12381,122.548355,107.339874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,50.008427,181.80618,50.31321,181.73672,51.995804,182.59518,52.0496,183.45557,50.245964,185.13898,48.548626,184.22229,48.3949,183.59863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,151.8557,95.526215,153.14253,95.900505,153.45695,95.688896,153.4148,95.0923,152.43062,94.181305,151.5512,94.44688,151.44533,94.82648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,484.99734,107.278244,484.9665,108.66997,484.60052,108.95084,482.10736,108.29653,482.35413,106.55249,483.49054,105.60108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,280.0593,35.83291,277.80646,35.757187,276.83096,34.294453,277.86365,32.8109,279.44244,32.26223,280.4695,32.550316,280.53976,32.721172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,555.5661,138.47739,555.11914,137.63412,555.94794,136.20393,556.98584,136.81458,557.0604,138.29973,556.9143,138.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,498.7426,108.9852,500.06506,109.49638,501.67142,108.94864,501.07663,106.665115,498.98584,107.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,715.8633,18.27319,718.09595,19.142649,718.6285,22.54576,715.2521,22.301416,714.2341,21.234066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,20.623081,128.71017,19.91842,128.8441,19.55815,127.623825,20.060333,127.238464,20.866585,127.538864,20.956734,127.77283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,625.86194,20.376217,626.7093,20.747623,626.7862,21.343115,625.8704,22.570465,624.3389,21.733458,624.1543,21.211386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,667.0065,165.1582,667.0337,165.17178,667.8372,167.76637,667.4619,168.56711,664.104,168.09305,663.557,166.81857,664.0752,166.00433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,642.9273,139.88153,643.845,140.08328,645.1554,141.3438,643.9958,142.87239,643.5507,143.00134,641.7107,141.41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,96.49864,88.72819,96.29158,89.13631,95.89903,89.32422,94.74865,88.92146,94.638176,88.707924,95.549576,87.34413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,184.88391,132.12268,185.01187,132.42398,184.26215,133.18457,183.5213,133.26079,183.18129,132.79933,183.91373,131.7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,413.32614,196.66136,419.71393,310.60025,420.1776,327.46497,421.82297,2013.5546,409.9049,197.47763,410.4809,196.56918,412.95667,196.19606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,682.3511,23.018538,682.6583,23.69894,680.6851,26.617184,679.7935,26.431213,678.48346,23.837543,678.78625,23.337872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,1.8821263,118.787125,1.122767,119.92081,1.5894899,120.70331,3.2064497,120.1976,3.2346,120.16569,2.4833684,118.871765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,712.3437,180.82692,709.7467,179.25307,709.916,177.04636,710.062,176.89761,713.3456,177.20895,713.79065,179.70863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,132.34273,34.511806,132.4759,34.248184,133.94225,34.277077,134.19614,35.039482,133.26872,35.79313,132.77905,35.69262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,526.5121,109.91645,525.01184,108.4545,526.62415,107.29086,527.6313,108.26007,527.50665,109.20994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,92.227005,148.10182,90.98953,146.36572,91.61392,145.80879,92.922455,145.92546,92.99878,145.97868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,371.96832,60.444725,372.0003,59.994286,370.6408,59.112022,368.73743,58.999157,367.72473,60.394886,368.47153,62.473225,371.31616,61.184986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,308.9082,191.97173,308.4723,190.35657,306.72076,191.14194,306.21103,192.60052,306.6745,193.1728,308.65833,192.25932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,188.73227,138.1892,187.92291,137.90703,187.57384,137.12543,188.66852,136.50598,188.93329,136.70834,189.14517,137.50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,640.77966,75.7434,639.7622,76.119194,639.7333,76.10899,639.2865,75.39485,639.97235,74.13052,641.22565,74.52328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,602.2567,38.7181,603.8913,38.977585,604.6478,37.78957,602.81494,37.09139,602.44305,37.540497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,392.09717,143.82915,390.99408,142.82205,390.6077,142.76016,389.9891,143.8126,390.77148,144.52689,391.86707,144.16278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,469.67627,53.2603,468.10657,53.29756,467.8188,54.218487,469.45673,55.69268,470.85553,55.320915,470.83975,54.29756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,82.11595,75.4205,82.792,76.890144,82.28035,77.16369,81.23221,77.073746,80.82409,76.18986,80.829735,76.095604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,115.29915,137.51668,115.515396,138.8429,113.97438,138.97443,113.70685,138.55118,113.97641,137.97934,114.96362,137.32256,115.00449,137.31438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,522.862,158.06912,521.67944,157.58784,521.26794,156.35251,521.73615,155.31804,523.4562,155.06493,523.9772,156.56384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,542.1177,123.34697,544.0981,123.4092,544.1326,121.38455,542.7125,121.26568,541.6172,122.37038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,90.78487,75.783615,89.922516,75.814995,89.522644,75.01666,90.01204,74.107124,90.65138,74.313,91.240005,75.04957,91.271385,75.338165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,306.8829,24.488243,308.75702,22.33389,308.5977,21.763958,306.3613,20.562614,304.90173,23.432411,304.95007,23.574703,306.21655,24.375544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,565.1197,41.237595,565.2631,41.252964,566.5316,41.924175,567.0227,42.659412,566.1169,45.082165,564.26056,44.311146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,418.2588,90.48166,419.4041,91.28952,419.51212,92.319016,418.7163,93.20825,417.73032,93.56897,417.03214,93.17129,417.024,93.11493,417.9394,90.73125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,330.19385,106.85101,331.2926,106.44379,332.2698,107.47328,331.53732,108.41655,330.42587,108.59836,329.87622,108.02792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,537.97,143.50696,539.1587,145.23195,538.0609,147.21591,537.8176,147.26479,536.07855,145.99338,537.59973,143.62656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,50.85061,151.1506,51.522896,150.295,51.00847,149.57722,49.99823,150.1979,50.212013,151.36456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
