n,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
6,146.88306,476.7253,148.1816,472.88388,156.16895,470.06482,160.44113,473.17148,160.79916,476.7866,155.1882,482.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,650.56323,228.70578,651.2522,233.22823,649.4415,234.52484,646.0709,233.02995,646.58057,229.79785,649.62897,228.21378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,504.7803,308.05835,506.14798,310.19177,509.708,309.0701,510.00543,307.4201,506.97458,304.51907,506.03537,304.54675,506.02475,304.5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,314.03735,487.11545,311.46634,485.96777,311.11774,483.76318,314.43268,482.04453,316.55106,484.37857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,261.38177,575.4444,256.13168,573.1879,255.32532,570.697,259.83774,557.7203,268.52194,555.5277,271.47043,557.31573,275.33408,565.62103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7.6476393,258.3958,-1153.2245,156.92607,-1972.0101,173.25623,-38.80405,278.72098,9.303669,275.01648,13.238555,265.15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,48.40721,298.74866,51.14683,295.1811,54.24794,295.64243,55.091084,296.71848,55.037132,298.916,52.453667,300.63263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,266.81012,392.8627,265.555,393.69696,262.1842,392.39792,262.1063,390.37088,264.12488,388.8161,266.9923,389.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,757.5017,368.13892,751.88715,369.78625,751.31104,371.6144,752.9037,373.9048,757.11786,374.11206,759.1386,370.64282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,494.81482,442.34476,494.86514,443.32022,492.11795,446.39108,490.33612,445.94766,489.77725,440.90234,493.81216,441.16104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
