x,y
246.00499,371.252
646.088,218.181
510.148,415.513
123.905,517.002
32.622,466.32202
326.57202,390.092
276.157,493.96902
739.773,299.599
409.25302,363.005
505.906,292.29102
262.716,403.798
518.046,114.768
425.53302,357.708
657.539,380.37802
151.147,343.087
811.719,265.708
390.209,477.211
175.689,452.414
293.85602,521.539
295.976,448.73602
437.558,590.18604
680.097,424.819
61.695,341.687
541.867,89.602
441.87402,389.446
612.48804,261.29202
801.476,333.49002
708.57904,183.01399
170.43599,314.406
681.418,242.761
230.024,329.837
488.80402,527.401
760.584,184.618
483.75,306.17102
672.909,451.905
180.916,428.518
732.438,281.058
258.38702,436.095
653.292,318.02002
212.881,341.336
263.708,466.483
794.018,286.588
517.658,399.673
574.532,485.56802
745.47504,224.451
626.35004,242.535
141.732,355.058
257.975,257.55402
242.657,331.06702
825.684,345.435
401.013,219.261
438.52402,359.881
141.998,325.345
238.148,387.571
527.33,419.733
58.464,285.09702
711.60803,489.868
325.364,343.33102
784.75,214.604
737.249,268.21802
837.87604,275.368
722.865,194.65799
533.56,504.58902
95.084,239.523
100.656,365.04
762.857,164.399
135.86699,318.238
767.656,271.099
256.324,474.655
86.479996,406.802
174.64299,336.17603
212.724,469.773
201.745,245.866
885.213,240.48999
451.756,386.897
528.67804,391.371
179.793,385.45203
850.625,285.144
117.590996,344.52902
429.341,286.863
407.267,182.749
254.262,281.96002
449.04,311.78302
517.321,287.86902
573.555,236.045
449.707,168.034
266.65402,417.944
548.45703,226.54799
678.755,339.321
167.13899,214.821
696.11804,407.746
680.603,309.151
236.743,225.747
843.109,256.91
137.04199,451.513
506.66,334.558
662.2,317.127
432.609,517.554
445.29602,484.27002
516.25,245.187
468.89502,404.13303
454.095,599.859
235.717,466.43802
406.38303,335.435
645.076,328.618
698.35504,377.872
331.72,409.539
461.88602,223.244
553.287,381.77002
237.259,437.491
160.25,417.329
795.239,304.82602
541.726,375.777
512.61804,373.56
483.561,285.651
730.75,269.25803
178.44699,441.353
459.27402,389.41602
743.651,288.24002
147.843,228.39
513.921,217.15799
336.755,448.836
832.60803,333.117
272.888,415.278
612.556,392.96402
454.517,548.53503
53.298,400.67502
560.977,181.037
808.378,258.03302
40.718,355.67
258.45203,324.028
253.34999,417.022
669.343,321.853
584.70404,303.355
506.0,460.492
202.534,331.38602
459.303,360.467
762.61,322.27902
146.652,390.177
721.037,261.35
605.434,301.332
207.846,256.25302
707.927,368.247
521.02203,101.476
502.032,330.74902
74.851,388.308
45.521,175.372
175.659,225.274
402.596,463.78302
171.611,298.66302
665.562,173.381
146.586,226.799
301.32703,291.656
607.693,390.20203
175.963,422.729
768.732,360.75702
454.07202,446.95602
736.841,415.379
445.29202,333.98
330.431,386.803
599.073,196.094
219.105,370.93002
261.871,328.997
257.247,520.741
332.92603,312.174
351.43802,462.52002
207.127,337.643
789.237,171.135
741.162,250.603
220.708,489.936
86.681,367.16
402.364,495.657
359.95203,414.49002
240.11499,257.88303
398.93802,345.13702
356.93903,531.61804
288.18002,322.02902
371.027,518.562
375.924,570.81
289.55902,382.27002
369.95602,583.586
414.61902,214.925
164.635,261.12402
474.254,609.227
532.328,490.82
667.385,334.03802
574.434,367.159
779.953,105.475
451.73102,570.972
227.221,421.057
719.515,364.127
148.47299,317.751
394.57703,301.27002
166.841,409.65002
565.02203,285.406
534.815,393.99503
721.599,267.409
603.83,303.683
186.774,212.364
329.27502,473.211
453.871,275.794
416.15402,453.918
494.683,144.05
755.166,354.77002
494.84003,507.428
320.14,484.97702
887.172,211.299
289.691,442.329
160.297,325.63303
596.33704,503.385
570.019,173.565
453.29602,345.634
695.234,356.52402
735.985,419.194
604.008,527.66504
592.00903,232.746
370.967,377.082
834.185,351.187
554.29004,180.037
169.80699,436.337
470.095,27.191
465.894,231.17099
462.60602,241.272
825.817,325.807
249.705,355.55502
641.476,379.871
172.879,437.65402
361.34702,460.704
691.05,262.829
440.06302,424.78702
868.171,259.23502
783.92804,261.782
392.83002,217.13899
225.069,359.725
630.622,174.635
590.034,430.63303
277.346,336.91702
234.584,494.497
449.30002,490.467
699.459,368.571
287.566,474.12003
682.309,177.32199
549.041,360.03
99.479,470.65402
226.207,480.221
482.76,477.117
722.756,284.08102
296.657,335.60202
201.69899,260.652
68.972,341.75
174.428,358.838
576.30304,286.867
522.196,453.272
230.547,275.436
324.89502,408.63202
34.262,381.72302
551.947,467.17902
372.764,481.092
664.734,191.827
87.121994,297.743
444.797,360.961
434.668,262.83502
631.611,304.76102
694.82,377.16602
688.036,274.91202
793.279,119.241
342.79202,447.463
424.77502,519.35004
517.78503,422.858
437.664,501.131
220.91699,229.752
504.25803,300.608
194.18399,447.118
600.69403,404.39502
594.085,346.959
558.137,198.946
464.445,345.81403
440.16702,435.49503
710.327,326.78
129.662,528.45404
783.773,299.44
468.41602,348.77002
286.80502,424.168
420.001,363.19302
813.597,295.34302
512.615,260.90002
213.34,215.61499
515.572,296.49902
427.752,248.247
565.854,268.358
282.282,494.545
748.78,265.023
472.62802,446.478
215.192,301.394
757.939,202.147
534.091,370.131
719.099,246.302
447.153,390.526
547.083,338.828
134.20999,335.642
320.716,414.13702
662.642,253.478
748.588,223.749
124.047,283.562
351.36102,291.539
509.449,302.55502
431.366,315.114
452.928,375.143
424.876,544.916
118.298996,419.16702
591.703,95.726
409.241,426.29
434.941,450.122
509.39902,477.246
351.84802,427.957
643.386,302.897
133.48799,330.853
373.1,561.899
251.579,477.76102
676.637,315.93402
400.113,368.721
559.79803,406.634
205.631,243.104
179.189,436.16602
671.79004,399.497
311.217,473.836
520.827,455.51
867.929,351.27002
187.478,387.35202
272.224,389.84302
458.217,312.754
287.177,416.682
291.79102,453.46402
754.83704,164.942
592.12103,410.76202
840.874,306.935
686.708,241.706
455.59402,520.75903
229.119,178.871
546.894,310.901
428.41702,558.48804
478.687,232.888
116.897995,422.444
316.315,348.398
437.625,504.21902
196.635,199.444
541.627,447.25302
848.234,243.22699
216.79599,452.38303
258.126,284.323
135.259,322.027
396.437,467.648
114.681,279.26
600.70404,400.70602
584.03,424.06
412.24402,540.029
141.413,334.717
446.355,274.38
596.374,257.812
353.785,410.273
636.784,271.569
663.939,243.943
264.182,463.966
69.717995,223.65399
367.80402,255.83
121.479,360.02002
216.086,240.772
154.859,267.06702
478.207,262.17502
371.34702,298.746
496.06802,137.581
182.175,392.644
433.138,397.63702
556.304,372.49503
882.46,291.487
623.412,468.867
785.255,321.66702
164.866,255.597
690.219,283.625
484.196,438.228
404.488,525.046
290.59003,347.937
476.246,411.81802
155.90399,232.801
194.958,253.68399
373.64102,599.94904
731.69403,241.931
288.058,448.392
510.09702,499.68402
875.636,243.612
558.473,240.152
536.043,163.443
688.007,305.10703
610.81,478.194
224.914,392.225
325.005,353.66202
241.027,590.792
507.16602,227.54199
267.45602,340.479
294.30402,384.711
591.008,349.74802
444.25302,399.048
326.082,487.303
36.416,288.05402
433.409,283.26602
399.08502,489.40402
71.632996,305.445
609.505,453.474
535.769,322.975
317.89902,533.698
807.302,263.31403
392.43402,345.80103
453.338,489.60602
539.961,338.113
409.353,477.11502
601.12604,226.524
760.435,208.01799
214.521,353.09702
233.433,287.656
297.21002,319.754
43.568,375.31302
51.285,374.203
454.953,311.39902
695.361,353.81403
595.761,244.81
184.243,570.059
268.20602,302.77402
362.612,540.124
403.039,328.131
368.297,349.19702
167.403,474.174
579.208,236.524
433.72,540.875
178.59,506.711
352.841,317.79202
548.958,242.88899
455.75302,634.085
237.648,196.168
545.937,242.75299
517.874,153.14499
461.661,433.59802
360.14502,436.349
448.134,495.492
511.41602,165.517
747.835,384.67902
706.015,307.85202
474.325,478.80002
438.665,178.537
613.895,456.074
215.896,333.578
587.028,510.778
677.448,254.848
137.176,272.50302
491.829,125.410995
555.098,324.83002
298.09003,314.647
192.611,260.229
390.12402,453.68402
142.106,276.26
189.838,294.89102
522.315,252.611
441.78302,547.644
535.935,209.454
195.00299,296.41602
655.986,211.688
49.737,337.931
417.142,427.242
476.37802,449.58102
895.136,234.847
296.96802,434.74002
284.78302,418.923
470.299,168.082
302.19202,317.933
492.922,210.164
333.32703,603.92804
857.154,254.759
494.66302,344.39502
405.419,528.739
433.769,350.91302
361.55103,575.347
796.87,299.953
94.394,355.61002
61.14,280.66602
396.035,283.855
441.324,381.55402
386.449,446.161
472.385,398.914
228.94899,501.91702
144.54399,191.053
579.637,463.006
469.777,510.77103
320.99402,423.334
173.646,316.461
247.026,432.48
88.79099,337.63602
545.96704,203.402
698.067,273.101
253.603,356.15802
640.448,480.211
386.806,396.242
336.036,613.94904
206.785,367.73602
76.910995,301.19302
258.95203,271.819
517.55304,240.859
228.04799,347.66602
169.547,251.39299
424.43402,495.77502
746.873,249.402
294.001,270.898
630.42303,402.643
781.166,288.265
426.751,373.316
228.099,454.06802
276.81,478.76
89.078995,261.015
743.531,355.99402
253.771,293.06802
538.208,243.437
257.246,344.86002
207.53099,244.29199
481.52902,298.58002
378.092,568.211
347.264,505.286
259.323,388.68002
587.747,307.39603
581.826,293.02103
507.504,124.64
189.532,305.088
523.41504,379.52103
684.666,373.612
388.333,262.51
483.186,329.17102
767.23303,326.14902
467.433,561.531
678.50104,406.181
412.009,381.372
465.49002,574.476
469.97202,248.799
581.517,281.855
124.881996,315.21002
758.36,218.371
351.974,355.243
499.935,379.22702
68.925995,263.651
491.94702,268.34003
302.377,428.781
508.445,263.328
136.328,216.499
381.165,551.573
490.26,354.045
229.83499,452.36002
354.53802,512.76404
267.015,404.97302
601.655,365.73
637.08704,359.605
303.49802,302.423
736.782,403.52402
73.67999,289.09402
59.208,407.66602
534.903,568.33203
327.776,417.09802
418.988,346.02002
796.92804,238.04599
148.92299,350.18903
621.45404,515.959
416.286,479.02902
383.664,426.16602
721.802,196.765
302.86102,321.70602
44.806,332.86502
642.075,191.537
444.33002,226.11699
377.091,427.704
739.711,351.99402
313.742,396.582
261.953,360.268
640.48004,401.90002
578.711,173.563
764.34,285.77103
756.22504,381.38303
295.898,430.255
1.3900001,304.38
137.232,261.0
222.98999,403.91602
756.425,280.77402
653.81903,279.96002
247.22,324.242
432.837,489.015
482.816,351.22302
649.776,458.92102
703.861,407.17502
428.954,562.499
241.328,319.694
66.356995,254.66699
239.07399,254.71399
214.87799,418.73502
581.14,193.775
129.683,371.64102
458.626,229.57199
195.78099,326.177
501.45102,629.50903
514.253,330.49402
92.146996,397.01602
396.829,292.27402
547.065,232.44
598.675,229.105
494.48602,498.94702
329.799,442.545
114.728,275.631
718.247,376.709
498.308,340.17603
129.177,401.95
481.778,304.144
696.28,174.23799
356.536,326.506
526.551,473.657
618.198,266.131
383.444,280.071
172.18399,475.888
171.603,323.88202
715.516,398.61502
604.021,200.29399
449.894,436.157
505.58502,423.358
431.872,590.276
436.03302,254.737
198.314,248.325
254.42299,261.55002
694.265,327.37402
607.396,353.09802
421.855,415.94202
398.126,555.881
126.937,316.794
78.25,351.582
249.47699,495.303
187.728,181.412
742.497,404.523
711.796,242.153
278.47,462.935
444.44702,140.14
646.684,263.634
399.84802,393.93903
355.23102,402.99503
203.18599,460.05402
450.739,443.082
271.89902,530.196
536.5,369.558
37.558,342.39102
738.443,306.741
431.099,563.453
333.08102,464.99002
494.036,218.31099
653.268,196.748
498.68402,319.37302
412.043,502.49902
303.57202,500.571
324.82,412.32602
140.642,352.772
314.41202,495.315
526.63904,378.85602
183.46199,438.777
704.4,230.16899
838.137,240.69499
76.185,359.40402
222.98799,407.45502
182.329,451.18402
311.354,535.971
460.54102,448.41202
265.031,419.321
506.043,479.27002
308.268,456.661
686.521,429.94702
254.79799,330.52902
391.47702,380.312
278.889,484.58102
688.67804,299.336
688.776,210.711
823.958,323.553
231.012,289.55902
851.965,262.797
346.057,338.194
463.58902,258.793
784.506,402.532
173.226,488.247
327.534,322.853
52.804,335.337
730.39703,159.37599
436.039,558.09503
457.578,415.19202
345.32703,472.20502
599.643,496.60202
281.00702,316.33502
193.31999,286.034
151.808,288.88202
187.51399,418.629
739.552,238.718
461.786,477.20102
473.45502,468.648
408.31403,530.158
137.47499,334.43402
430.026,234.594
462.89102,524.48004
181.303,274.371
361.233,551.645
655.503,439.152
193.106,265.263
872.93,321.427
253.54399,563.491
731.933,287.65802
576.235,223.04
295.583,518.622
365.99002,343.595
162.647,407.281
231.11299,260.46402
238.155,364.03802
315.20602,361.34302
371.778,483.84003
426.794,331.53702
537.802,75.87399
261.66,267.993
59.807,294.93002
166.24199,323.319
414.75702,370.71002
485.50702,146.411
486.928,475.717
156.04,438.80402
629.575,201.662
196.676,306.272
236.039,516.76
362.769,579.662
93.961,406.065
164.308,331.17502
350.41602,532.361
146.782,324.03
393.867,564.01
337.79102,477.64603
403.858,394.678
311.578,415.002
483.87402,232.869
192.89299,201.76999
732.226,349.83002
484.017,321.35202
72.118,379.437
213.583,429.27103
576.951,461.42102
545.982,198.375
311.67603,493.726
320.958,308.239
269.104,384.591
722.716,392.169
817.96,407.592
513.953,172.122
358.571,449.155
416.618,446.01102
390.45,299.114
404.422,391.216
283.23602,596.302
392.10602,628.145
405.983,577.265
571.623,213.424
185.64499,377.687
256.122,302.204
275.126,403.74902
696.61304,215.229
68.69299,408.794
88.016,271.91702
491.86102,475.825
161.201,351.94202
43.976,361.82202
419.474,415.198
298.41202,478.349
61.747,238.383
517.628,282.135
392.17902,436.27402
142.51,303.22302
183.066,230.812
489.458,512.17804
181.603,286.109
447.41702,365.25803
602.982,233.75299
341.212,435.88602
53.456,405.612
135.95999,337.312
380.67502,608.11804
485.691,125.265
451.213,267.04
143.284,369.32703
710.526,353.55502
60.476,344.678
633.96204,221.79799
222.61299,177.5
100.115,239.15
463.39102,535.44
200.272,341.306
511.474,265.16602
693.833,246.812
748.713,355.45502
236.09,383.798
78.376,404.946
745.391,322.785
136.829,233.833
95.743,248.872
808.556,398.60602
590.156,100.605995
42.217,309.954
395.497,549.788
671.348,401.888
172.534,328.24902
603.60504,183.243
723.814,306.81802
553.499,200.14299
210.261,394.74503
183.854,296.70502
285.905,498.496
209.758,453.31802
815.71204,224.241
749.792,402.72702
135.052,284.954
250.159,326.833
362.781,269.62402
558.906,308.337
342.36902,367.855
777.281,306.444
440.21002,521.125
415.38202,402.62402
151.997,215.636
78.057,305.92902
417.92502,310.561
560.643,119.042
601.599,346.553
77.286995,346.80103
541.644,435.224
468.71802,401.756
156.635,344.46402
530.39703,477.401
836.096,200.81999
704.46204,242.041
500.5,412.27002
362.52902,489.99402
481.436,460.273
488.161,349.259
147.98799,294.243
831.193,345.95203
486.613,181.72
240.127,424.07602
268.55502,218.958
688.346,379.151
568.879,325.811
854.227,271.65002
299.049,371.21402
702.05,290.87003
683.901,215.10199
434.806,467.441
508.142,167.69499
517.00104,223.43599
487.39902,442.475
794.99,301.66602
546.71,416.96503
311.914,266.353
644.052,232.993
242.754,461.739
538.214,257.644
286.39,469.321
684.004,437.459
292.005,304.599
444.919,243.50099
543.155,340.276
324.582,335.43002
719.01,304.30902
842.188,356.893
807.02704,187.705
509.518,142.965
450.583,591.425
358.889,529.157
565.90204,314.194
216.343,262.62802
684.304,340.25
792.485,196.813
756.916,419.496
393.543,417.03802
403.644,485.812
336.884,283.155
96.341995,278.182
612.96,341.868
521.104,168.95999
900.632,326.885
741.558,336.13702
586.85504,326.33102
479.09702,373.892
572.735,363.84302
159.551,445.987
328.677,411.341
513.01404,305.859
658.719,250.43199
436.48203,545.856
319.367,514.003
665.36304,353.558
500.437,477.294
379.61002,327.246
131.79,239.98
666.36,391.859
220.54199,321.241
533.038,268.238
253.661,241.507
203.024,242.064
388.746,357.70102
636.301,366.414
226.289,291.22202
130.567,264.46902
268.829,253.565
213.416,303.708
376.966,315.45102
376.99802,544.69904
715.403,235.998
620.545,379.204
320.915,367.073
246.47699,425.49902
777.48004,206.78099
641.72003,262.38602
656.039,334.028
301.621,279.648
297.81802,301.683
538.838,167.554
509.38303,266.515
384.729,451.76
474.89,401.121
154.869,314.669
284.09402,483.88202
414.739,332.30502
602.83203,412.747
285.62302,400.837
104.586,401.09302
437.741,458.25702
313.26602,377.12302
466.528,211.32199
113.282,315.52902
460.77103,66.48499
466.312,361.746
404.33502,500.13202
507.746,391.013
470.174,241.898
61.46,296.39
142.77899,250.64499
794.943,266.229
107.72099,155.484
180.15399,434.16702
365.81,596.00104
332.612,456.009
481.46802,340.264
572.097,116.70599
194.39499,257.294
365.519,507.773
262.59402,493.73102
145.134,361.67102
566.658,118.52599
808.742,288.19
544.567,332.868
407.394,397.289
123.627,505.48102
119.966995,287.29
176.256,370.028
518.78,133.61
796.56604,348.019
769.591,247.579
615.805,164.03299
799.073,333.37402
718.987,258.909
297.911,279.06403
524.642,96.515
648.508,324.39
253.93599,439.62003
693.099,194.424
270.07202,432.406
758.5,342.83102
312.281,347.371
433.64502,404.544
664.49603,231.757
306.841,400.892
555.599,193.606
347.112,545.705
427.096,520.48303
840.69104,309.828
506.278,420.80002
798.445,487.84402
303.523,307.35602
852.67804,228.89499
739.63904,442.517
554.143,392.89902
159.44699,269.345
333.531,386.80002
737.45703,354.755
845.128,254.88799
718.541,354.185
776.359,322.096
540.034,282.67502
719.149,207.56
747.662,396.457
182.471,278.01602
499.756,452.075
293.63202,347.802
196.221,501.57
247.82199,282.091
515.82,487.488
403.14502,247.534
210.646,357.489
229.55,511.89
95.894,270.57703
387.017,557.666
71.655,275.66
390.743,278.815
847.351,180.96199
814.644,299.009
410.113,534.42303
438.78302,422.05002
270.62802,449.24002
299.889,313.312
64.229996,410.635
675.161,396.828
460.03302,557.08704
831.732,340.924
137.107,320.187
371.208,349.062
270.911,277.52002
381.38602,187.30899
639.254,566.35803
430.828,334.211
575.114,477.324
536.958,518.568
239.189,445.58902
617.163,239.305
120.826,170.191
792.442,240.915
592.263,395.381
664.681,315.493
307.738,440.319
827.03503,279.56
488.713,365.239
518.004,212.859
542.032,294.18903
246.144,243.564
603.274,292.78802
215.579,387.121
484.39603,610.671
259.38303,476.09302
61.683,285.726
329.997,362.375
369.079,398.22202
297.79202,446.74802
298.071,324.937
773.054,381.669
67.875,385.28702
765.025,306.479
346.937,520.214
273.28,256.712
397.561,327.019
448.854,392.09003
796.866,247.994
478.286,362.06
525.728,458.14102
773.089,272.716
55.793,397.21902
252.53099,413.069
365.49902,533.018
556.301,421.48502
266.58002,329.712
514.58203,402.879
382.19,234.189
745.61304,184.241
267.079,349.178
122.583,422.683
477.254,346.935
523.955,359.62003
252.51799,185.688
68.024994,350.45502
263.333,349.897
175.448,468.187
734.30304,391.85
443.446,434.98602
446.72702,434.44702
341.183,224.951
513.799,442.582
467.96503,204.37799
498.226,170.293
578.61304,180.845
82.144,271.13602
52.436,350.34302
226.746,255.416
439.79202,387.02002
628.137,379.142
466.81302,483.164
282.12402,352.609
154.95999,430.59003
693.45404,295.082
86.864,208.068
545.266,217.091
320.30402,471.16702
388.388,492.15802
485.89,387.685
640.14703,404.30402
289.346,435.088
829.008,244.579
563.44904,350.944
527.158,194.24199
422.599,261.764
69.695,358.88
74.52,336.812
221.89299,415.66302
770.709,294.49402
538.30304,290.91202
145.971,313.82202
861.679,266.174
462.307,335.67
430.665,506.212
205.711,398.699
556.209,368.446
557.398,218.939
442.16602,340.25302
124.050995,430.229
306.375,363.368
881.48004,311.989
532.193,187.719
230.187,307.67502
535.852,247.65799
673.946,225.698
35.309002,361.92
402.534,522.667
836.335,219.467
799.114,77.021996
226.911,502.38702
153.547,459.463
803.632,243.342
216.886,338.13303
204.067,376.37003
404.16,271.531
489.596,247.999
169.437,364.353
677.485,304.97
65.995995,304.33902
108.468994,339.892
536.788,160.56
161.76399,261.29102
632.912,289.60602
530.864,312.57703
791.37,201.446
463.208,457.35703
190.68199,398.872
865.519,255.658
480.1,212.61
465.30002,175.205
308.678,385.58102
389.467,505.23
222.873,257.82
461.862,405.32202
772.39703,308.84302
