n,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
7,662.4983,266.8484,663.07214,266.17752,661.1398,263.1504,660.8096,263.29526,659.2846,266.12546,659.4486,266.5153,660.8231,267.25867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,277.78943,481.53928,276.76013,482.80954,276.72754,483.40546,278.35657,485.118,281.9246,484.27396,282.20285,483.3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,552.30524,122.304535,552.23193,125.64989,545.8318,128.27354,543.58484,126.52554,543.7922,120.94771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,224.62607,258.94406,225.24599,257.66766,226.23965,257.2418,227.90384,259.3422,226.75209,261.1429,225.92003,260.9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,632.86523,225.38808,633.7117,227.2989,631.4124,228.16656,629.237,226.22562,630.16675,225.05827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,636.4578,240.4345,634.07513,240.70624,632.9084,239.68098,632.81213,238.50739,634.8844,237.37476,634.96423,237.39798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,665.5477,300.9657,664.70355,298.97043,661.85065,298.94565,661.40094,300.21725,662.16315,301.86032,665.19226,301.69672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,230.16325,478.63327,231.87056,478.02905,233.939,480.06708,233.15186,480.9734,230.70734,481.0281,230.48561,480.8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,235.69801,446.61603,234.76303,449.0057,234.89516,449.27066,237.35391,450.04974,237.87439,448.40112,237.09341,446.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,258.81335,385.6956,258.38162,385.5084,257.11362,384.53052,256.94638,383.9483,258.3668,382.0649,259.64185,383.32672,258.90488,385.58978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,238.15703,321.69385,237.24457,322.34613,236.87495,324.80017,237.09474,325.12524,237.8953,325.2256,240.62578,323.79092,240.7205,323.47806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,539.98566,266.26083,537.5228,264.83176,538.37915,263.28363,540.2912,262.65445,541.70386,264.27203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,514.1059,278.66727,513.28986,275.31784,511.50192,275.5581,510.54977,277.3409,510.6536,277.94406,513.93054,278.82794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,213.49652,309.30084,216.23192,309.26395,216.65544,310.00253,215.74269,311.70212,214.49692,312.27127,214.24757,312.07544,213.34,310.06372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,555.65796,157.31102,556.4656,153.76155,558.25256,152.8068,558.939,152.8747,559.8415,156.45033,558.2489,158.5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,422.26437,452.25458,423.43973,449.74188,425.11075,450.26013,425.53046,451.77484,423.54474,452.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,283.122,456.14444,284.96152,454.69266,286.25378,455.02448,286.63803,455.72427,286.00772,457.04794,283.45425,457.59506,283.3182,457.47763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,735.99646,214.95926,733.8194,214.10713,732.1981,214.8799,732.8668,217.64537,733.5865,218.34868,735.12317,217.96742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,147.86784,476.5515,149.11469,473.2435,155.88666,471.02414,159.50499,473.5231,159.82466,476.5622,155.10794,481.54074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
