x,y
2.8511055,536.6902,-1377.0917,358.87006
18.634407,529.8044,2.8511055,536.6902
43.12998,490.44254,-11.169287,442.07828
43.12998,490.44254,18.634407,529.8044
66.95406,484.44516,43.12998,490.44254
101.51112,427.45148,72.74069,400.89896
101.51112,427.45148,66.95406,484.44516
631.2336,869.59784,648.9433,864.6802
624.60046,881.7364,631.2336,869.59784
608.271,856.65424,631.2336,869.59784
-18800.982,-77.186035,-18802.172,197.99901
-18800.0,-2933.0154,-18800.0,-56399.996
-18800.0,-2933.0154,-18800.982,-77.186035
58.981537,353.39368,72.74069,400.89896
-60.46486,283.72565,-1036.1361,351.0812
-60.46486,283.72565,58.981537,353.39368
195.12325,340.05948,194.91162,362.34442
248.04457,288.82056,195.12325,340.05948
312.7285,372.86847,248.04457,288.82056
224.7612,184.81953,224.06422,244.69075
232.53217,174.91057,224.7612,184.81953
249.7035,285.03342,248.04457,288.82056
249.7035,285.03342,224.06422,244.69075
249.7035,285.03342,292.05206,267.0438
117.18502,428.9352,101.51112,427.45148
117.18502,428.9352,131.63715,477.8016
120.46186,427.819,194.91162,362.34442
120.46186,427.819,184.94438,464.58408
120.46186,427.819,117.18502,428.9352
317.906,372.1325,312.7285,372.86847
356.46545,289.24655,292.05206,267.0438
356.46545,289.24655,317.906,372.1325
390.00754,288.75037,413.4825,250.58896
390.00754,288.75037,356.46545,289.24655
404.3708,322.36423,390.00754,288.75037
211.55444,77.25825,232.53217,174.91057
409.78262,206.17375,413.4825,250.58896
409.78262,206.17375,441.16583,164.65599
320.77954,178.71165,292.05206,267.0438
320.77954,178.71165,409.78262,206.17375
314.26178,165.90407,232.53217,174.91057
314.26178,165.90407,320.77954,178.71165
847.3661,-5860.3438,750.2779,-36850.2
176.21745,503.07266,131.63715,477.8016
179.45322,499.9154,184.94438,464.58408
179.45322,499.9154,176.21745,503.07266
49.43987,596.1715,20.273083,590.51886
484.5879,265.6945,413.4825,250.58896
464.1473,152.52309,441.16583,164.65599
464.1473,152.52309,497.91626,156.54677
3386.1787,91.37874,3395.8215,27.548483
3386.1787,91.37874,3376.957,105.40056
3233.1611,-539.24884,3157.5044,-4432.4897
3283.306,60.25657,3395.8215,27.548483
3283.306,60.25657,3233.1611,-539.24884
3263.2397,92.82179,3376.957,105.40056
3263.2397,92.82179,3283.306,60.25657
3201.636,110.43009,3233.1611,-539.24884
3201.636,110.43009,3212.9897,119.38403
3116.7705,84.988785,3201.636,110.43009
3057.258,-23.681545,3031.2322,-900.25665
3057.258,-23.681545,3116.7705,84.988785
2796.5537,154.79793,2798.2021,157.58769
2889.574,162.06213,2798.2021,157.58769
2599.0093,30.304016,2548.8396,-853.96277
4753.401,-183.68301,4750.913,-1435.9751
4818.832,43.673515,4876.5107,66.87677
4818.832,43.673515,4753.401,-183.68301
4750.0776,96.80724,4829.142,149.45255
4750.0776,96.80724,4818.832,43.673515
4061.011,-10082.316,4053.0652,-33759.8
3958.7876,1541.0787,4113.2637,1690.4873
4017.26,1298.1246,4034.239,1271.6301
4003.4312,1199.2073,4034.239,1271.6301
3966.8286,1181.173,4003.4312,1199.2073
3778.4429,1630.9515,3812.0151,1607.954
3754.755,1764.4508,4136.5977,6940.7905
3754.755,1764.4508,3778.4429,1630.9515
2562.4666,1435.8262,2568.002,1434.2694
2459.7703,1496.2223,2452.4668,1494.9133
2459.7703,1496.2223,2488.8923,1553.8275
2576.9346,1528.6086,2488.8923,1553.8275
2576.9346,1528.6086,2578.4375,1522.971
2402.957,1539.6896,2452.4668,1494.9133
2425.7212,1597.7527,2402.957,1539.6896
2946.3557,1627.0839,2898.5005,1716.0149
2923.2122,1558.5372,2882.6265,1546.6561
2923.2122,1558.5372,2946.3557,1627.0839
3472.577,700.3032,3472.7522,699.81287
3351.8008,359.56577,3355.7307,399.11157
3350.8281,360.04135,3351.8008,359.56577
3680.6084,165.35356,3662.5178,120.138054
3367.5,345.93033,3351.8008,359.56577
3368.4595,342.9493,3321.4878,309.47055
3368.4595,342.9493,3367.5,345.93033
3385.8823,387.50125,3355.7307,399.11157
3385.8823,387.50125,3367.5,345.93033
4917.0767,736.4981,5154.316,680.1611
4592.628,428.13443,4603.3564,422.83768
4591.1255,439.83966,4592.628,428.13443
4552.969,475.52042,4591.1255,439.83966
4911.2725,1368.1515,4899.637,1226.0421
5479.2266,1448.6722,21076.932,1463.8778
5479.2266,1448.6722,4911.2725,1368.1515
8186.4053,1122.8809,21076.932,1463.8778
7137.099,1106.0017,8186.4053,1122.8809
4965.6997,1148.9829,4899.637,1226.0421
4722.516,567.1309,4679.145,563.1399
4734.9053,572.5714,4746.986,565.96545
4734.9053,572.5714,4722.516,567.1309
4688.04,496.89023,4722.516,567.1309
4739.659,477.28745,4762.837,477.485
4729.878,490.67026,4746.986,565.96545
4729.878,490.67026,4688.04,496.89023
4729.878,490.67026,4739.659,477.28745
4804.669,342.5312,4919.052,270.34952
4666.475,341.5308,4603.3564,422.83768
4753.7275,242.81195,4840.05,204.78249
4753.7275,242.81195,4804.669,342.5312
2649.5105,1104.7832,2622.328,1104.7666
2321.1392,1653.0431,2335.71,1583.9618
2322.4277,1658.3651,2425.7212,1597.7527
2322.4277,1658.3651,2321.1392,1653.0431
2292.9448,1812.7357,2322.4277,1658.3651
2373.8699,1484.7523,2388.2795,1469.4176
2373.8699,1484.7523,2362.2659,1479.6069
123.530815,1582.8347,76.216545,1562.1455
139.2639,1577.8904,123.530815,1582.8347
-134.15393,2532.3113,-751.22614,4583.4243
95.11521,1702.8949,76.216545,1562.1455
95.11521,1702.8949,-134.15393,2532.3113
131.23697,1641.6678,123.530815,1582.8347
131.23697,1641.6678,95.11521,1702.8949
153.62924,1552.8396,139.2639,1577.8904
200.64108,1632.4208,-134.15393,2532.3113
177.44366,1611.7107,131.23697,1641.6678
177.44366,1611.7107,200.64108,1632.4208
177.68222,1603.6112,139.2639,1577.8904
177.68222,1603.6112,177.44366,1611.7107
276.7925,1738.1622,325.80252,3499.8105
326.8896,1630.6683,276.7925,1738.1622
1712.6282,336.73376,1718.4896,314.66187
1675.2682,334.74652,1712.6282,336.73376
2033.9845,142.20258,2046.2388,131.54591
1995.372,124.980095,2033.9845,142.20258
2011.9958,90.14754,1986.4259,58.045307
2011.9958,90.14754,1995.372,124.980095
2054.1147,79.31221,2054.2222,79.20851
2054.1147,79.31221,2046.2388,131.54591
2054.1147,79.31221,2011.9958,90.14754
1913.5404,441.415,1910.3903,435.72498
2240.0747,412.89362,2234.711,405.81055
2600.5586,1135.2148,2622.328,1104.7666
2598.4675,1149.999,2648.8667,1183.8286
2598.4675,1149.999,2600.5586,1135.2148
2577.567,1167.529,2576.5488,1209.2767
2577.567,1167.529,2598.4675,1149.999
2571.3276,1166.5685,2526.1162,1131.3125
2571.3276,1166.5685,2577.567,1167.529
2546.4514,1098.5369,2600.5586,1135.2148
2526.0862,1125.495,2526.1162,1131.3125
2526.0862,1125.495,2546.4514,1098.5369
2597.4192,1040.4044,2622.328,1104.7666
2544.4749,1080.626,2546.4514,1098.5369
2544.4749,1080.626,2597.4192,1040.4044
2599.1992,1031.6521,2597.4192,1040.4044
2598.5793,1029.9141,2599.1992,1031.6521
2345.1533,779.1451,2396.5986,771.5819
2338.1487,798.2161,2345.1533,779.1451
2068.353,565.16077,2068.6064,563.04
1030.9999,1173.404,1041.4839,1126.4177
983.0154,1198.72,1030.9999,1173.404
959.8528,1179.4686,983.0154,1198.72
2268.979,297.2451,2270.2861,327.46643
2337.2793,317.3527,2270.2861,327.46643
2337.2793,317.3527,2341.5894,307.32596
2299.6423,237.08195,2296.9868,239.54309
2319.5208,241.31433,2299.6423,237.08195
2326.8389,291.34622,2341.5894,307.32596
2326.8389,291.34622,2319.5208,241.31433
2290.6306,283.147,2268.979,297.2451
2290.6306,283.147,2296.9868,239.54309
2290.6306,283.147,2326.8389,291.34622
2278.8271,27.720715,2317.4778,32.05389
2242.0322,27.231667,2175.8464,51.386173
2242.0322,27.231667,2239.557,99.61553
2254.0378,9.3063965,2220.172,-517.16895
2254.0378,9.3063965,2278.8271,27.720715
2254.0378,9.3063965,2242.0322,27.231667
2191.7888,152.59404,2217.628,146.74242
2238.4688,101.489716,2239.557,99.61553
2238.6355,102.55554,2217.628,146.74242
2238.6355,102.55554,2238.4688,101.489716
2178.4817,187.00342,2140.2273,178.69188
2185.7498,182.96645,2191.7888,152.59404
2185.7498,182.96645,2204.4873,195.85803
2185.7498,182.96645,2178.4817,187.00342
2092.9136,95.469124,2054.2222,79.20851
2099.693,94.07157,2116.585,73.047325
2099.693,94.07157,2092.9136,95.469124
2156.9336,259.57898,2154.9514,257.69202
2389.3955,166.1674,2386.4429,118.0648
2364.4224,184.12614,2389.3955,166.1674
2039.7466,-339.577,2035.1715,-383.2696
2099.3567,31.867128,2111.311,38.52778
2099.3567,31.867128,2039.7466,-339.577
2054.0247,51.152515,2054.2222,79.20851
2054.0247,51.152515,2099.3567,31.867128
2052.366,49.28353,2006.2874,34.93966
2052.366,49.28353,2039.7466,-339.577
2052.366,49.28353,2054.0247,51.152515
1704.7985,268.0596,1699.425,282.1066
1748.9373,291.5501,1748.1562,299.7162
1748.9373,291.5501,1767.4427,278.7832
1776.2672,157.97668,1776.4673,179.70567
1833.3333,96.30283,1835.3635,90.23938
1753.2488,138.8757,1776.2672,157.97668
1708.0723,164.9314,1753.2488,138.8757
1909.7969,136.20683,1918.6997,112.16401
1909.7969,136.20683,1905.8539,139.40659
1890.4122,143.43806,1905.8539,139.40659
1890.4122,143.43806,1878.3599,135.58376
1057.0635,4101.488,1164.9294,2151.1536
1057.0635,4101.488,1046.732,1936.3934
371.30838,2519.289,325.80252,3499.8105
787.6549,10051.484,796.6355,6247.152
794.0211,17991.547,1057.0635,4101.488
794.0211,17991.547,787.6549,10051.484
765.23376,21516.467,676.8993,38599.8
765.23376,21516.467,794.0211,17991.547
1099.5105,1653.7621,1046.732,1936.3934
839.3287,827.78955,842.59045,831.40295
829.4562,821.5919,839.3287,827.78955
829.4562,821.5919,853.3673,779.94727
758.371,807.9991,749.85077,842.6892
758.371,807.9991,829.4562,821.5919
750.19165,791.2015,715.2489,773.75854
750.19165,791.2015,758.371,807.9991
1049.7227,737.9737,1050.2406,749.0442
21.956005,1159.1458,-573.52106,1013.91754
66.50212,1086.0784,69.296776,1065.6211
66.50212,1086.0784,21.956005,1159.1458
94.480415,1174.8754,143.25027,1151.2063
94.480415,1174.8754,66.50212,1086.0784
296.24402,1294.6969,306.27448,1300.7399
296.24402,1294.6969,290.42236,1271.5537
290.86227,1270.7566,290.42236,1271.5537
211.98022,1275.0996,243.33919,1271.9635
207.67247,1283.352,211.98022,1275.0996
185.01674,1335.3187,171.96028,1366.445
214.47884,1333.2494,185.01674,1335.3187
218.41653,1327.4594,207.67247,1283.352
218.41653,1327.4594,214.47884,1333.2494
96.620964,1356.2959,96.74855,1348.7617
121.02509,1368.3633,134.75215,1364.7184
121.02509,1368.3633,96.620964,1356.2959
-146.30316,1240.5426,34.91613,1258.7493
196.41423,1247.7572,211.98022,1275.0996
196.41423,1247.7572,196.6695,1243.0759
37.62991,1266.2678,34.91613,1258.7493
37.62991,1266.2678,29.882448,1305.2281
88.801315,1271.737,37.62991,1266.2678
98.8996,1290.4884,88.801315,1271.737
58.972775,1322.4299,96.74855,1348.7617
58.972775,1322.4299,98.8996,1290.4884
43.93457,1323.1005,37.062233,1348.7238
43.93457,1323.1005,29.882448,1305.2281
43.93457,1323.1005,58.972775,1322.4299
115.470345,1332.7765,96.74855,1348.7617
107.39346,892.8208,81.08019,951.54895
58.432602,855.2888,10.548738,945.5755
58.432602,855.2888,107.39346,892.8208
342.0346,1125.7863,344.9959,1108.1671
369.60938,913.1809,369.93365,914.58026
403.82513,932.5954,369.93365,914.58026
345.30746,594.65094,317.658,608.9281
700.93066,1015.86224,682.25385,1025.45
675.31323,1021.9654,682.25385,1025.45
811.6635,982.4227,818.5287,954.0663
811.6635,982.4227,754.2846,997.98425
829.1667,1026.6074,811.6635,982.4227
828.78253,1041.9457,829.1667,1026.6074
601.76025,1031.1519,618.6339,1047.6812
598.6097,1032.5604,601.76025,1031.1519
603.8883,1009.3895,618.80914,998.41327
602.6626,1009.72156,601.76025,1031.1519
602.6626,1009.72156,603.8883,1009.3895
546.95856,973.2906,553.4949,984.1656
591.3088,971.3688,553.4949,984.1656
413.05914,930.0248,403.82513,932.5954
531.4617,1079.497,502.40753,1081.524
520.2599,1103.0509,549.76556,1116.4753
520.2599,1103.0509,531.4617,1079.497
589.4825,699.62476,551.5815,714.82324
663.0221,672.4823,699.5388,653.71564
863.89575,616.9102,856.02026,615.7814
863.89575,616.9102,868.1829,620.82886
868.9579,607.72687,863.89575,616.9102
841.91364,628.9427,856.02026,615.7814
841.91364,628.9427,816.22833,622.9374
491.63638,637.47766,500.16125,628.6522
495.52676,653.2916,491.63638,637.47766
532.01526,644.3494,500.16125,628.6522
532.01526,644.3494,495.52676,653.2916
544.3287,646.5775,532.01526,644.3494
-463.09714,83.82394,-18800.982,-77.186035
-51.329525,62.217567,-463.09714,83.82394
-51.329525,62.217567,24.031872,83.53867
23.35393,234.33461,-60.46486,283.72565
20.660702,136.72868,-463.09714,83.82394
20.660702,136.72868,23.35393,234.33461
35.95101,124.80017,24.031872,83.53867
35.95101,124.80017,20.660702,136.72868
118.73228,134.12138,35.95101,124.80017
120.91705,164.93257,224.7612,184.81953
120.91705,164.93257,118.73228,134.12138
425.02332,489.01706,425.25073,488.9049
379.793,482.13547,425.02332,489.01706
230.03967,444.57034,184.94438,464.58408
245.3971,424.22986,194.91162,362.34442
245.3971,424.22986,230.03967,444.57034
268.82504,427.67273,312.7285,372.86847
268.82504,427.67273,245.3971,424.22986
276.99228,436.36487,351.6942,430.25284
276.99228,436.36487,268.82504,427.67273
278.10117,438.79,276.99228,436.36487
278.59378,502.06024,278.10117,438.79
234.34712,516.1497,278.59378,502.06024
227.4741,505.83057,179.45322,499.9154
227.4741,505.83057,230.03967,444.57034
227.4741,505.83057,234.34712,516.1497
339.76175,379.22406,317.906,372.1325
385.63528,354.78125,404.3708,322.36423
385.63528,354.78125,339.76175,379.22406
401.3627,417.28778,385.63528,354.78125
360.8332,417.25458,351.6942,430.25284
360.8332,417.25458,339.76175,379.22406
360.8332,417.25458,401.3627,417.28778
351.79773,94.793175,441.16583,164.65599
351.79773,94.793175,355.30334,90.39793
320.20712,108.25691,314.26178,165.90407
320.20712,108.25691,351.79773,94.793175
249.92717,56.92959,211.55444,77.25825
249.92717,56.92959,320.20712,108.25691
313.03076,-206.33759,249.92717,56.92959
376.7371,0.61896265,355.30334,90.39793
376.7371,0.61896265,313.03076,-206.33759
315.22937,-2551.8208,313.03076,-206.33759
684.2911,-36915.707,-18800.0,-56399.996
720.81726,-36879.31,750.2779,-36850.2
720.81726,-36879.31,315.22937,-2551.8208
720.81726,-36879.31,684.2911,-36915.707
1176.5463,619.28754,1117.0172,638.1537
1176.5463,619.28754,1182.9269,620.4536
1134.7609,573.31165,1176.5463,619.28754
1516.375,-36110.516,750.2779,-36850.2
1516.375,-36110.516,1381.6958,-131.92645
1777.6204,-35859.504,1991.4613,-35656.293
1777.6204,-35859.504,1516.375,-36110.516
171.53336,516.55963,176.21745,503.07266
180.31757,552.3239,171.53336,516.55963
122.37483,518.63776,131.63715,477.8016
122.37483,518.63776,171.53336,516.55963
298.7071,604.5622,317.658,608.9281
298.7071,604.5622,290.58115,554.6726
233.76889,520.0349,234.34712,516.1497
254.56091,557.8836,290.58115,554.6726
254.56091,557.8836,233.76889,520.0349
234.8975,585.4886,254.56091,557.8836
194.0471,584.6853,180.38779,607.7173
194.0471,584.6853,234.8975,585.4886
185.93602,557.6539,180.31757,552.3239
185.93602,557.6539,233.76889,520.0349
185.93602,557.6539,194.0471,584.6853
57.025032,614.5551,49.43987,596.1715
88.98071,517.42255,66.95406,484.44516
116.34787,524.38666,122.37483,518.63776
116.34787,524.38666,88.98071,517.42255
124.86247,555.51465,180.31757,552.3239
124.86247,555.51465,116.34787,524.38666
113.79948,578.7055,124.86247,555.51465
68.55311,567.12775,49.43987,596.1715
68.55311,567.12775,113.79948,578.7055
65.04643,555.7886,18.634407,529.8044
65.04643,555.7886,88.98071,517.42255
65.04643,555.7886,68.55311,567.12775
673.476,599.02057,699.1579,634.953
546.1105,283.29517,548.47363,301.4526
509.21494,249.85576,484.5879,265.6945
509.21494,249.85576,546.1105,283.29517
514.92346,235.26717,497.91626,156.54677
514.92346,235.26717,509.21494,249.85576
441.84247,457.80075,425.25073,488.9049
410.03336,430.47232,379.793,482.13547
410.03336,430.47232,441.84247,457.80075
407.73776,420.7839,401.3627,417.28778
407.73776,420.7839,410.03336,430.47232
437.002,398.50604,407.73776,420.7839
414.34674,328.12613,404.3708,322.36423
414.34674,328.12613,437.002,398.50604
524.1591,321.30124,548.47363,301.4526
523.32684,336.57742,524.1591,321.30124
511.06155,351.76648,523.32684,336.57742
471.17392,347.8961,511.06155,351.76648
461.5327,335.313,414.34674,328.12613
461.5327,335.313,471.17392,347.8961
488.16272,299.91815,484.5879,265.6945
488.16272,299.91815,524.1591,321.30124
488.16272,299.91815,461.5327,335.313
448.77045,88.856735,464.1473,152.52309
434.84802,75.580765,355.30334,90.39793
434.84802,75.580765,448.77045,88.856735
430.82462,39.03258,376.7371,0.61896265
430.82462,39.03258,434.84802,75.580765
1113.7217,645.76483,1117.0172,638.1537
1114.601,690.3474,1128.8877,720.067
1114.601,690.3474,1113.7217,645.76483
1079.5424,681.2546,1114.601,690.3474
1073.3838,674.7428,1045.7394,673.3566
1073.3838,674.7428,1079.5424,681.2546
3322.9314,280.86554,3321.4878,309.47055
3230.5698,120.30535,3212.9897,119.38403
3235.1765,118.100876,3263.2397,92.82179
3235.1765,118.100876,3230.5698,120.30535
3417.5227,187.63509,3428.4668,161.51222
3354.416,157.88332,3235.1765,118.100876
3374.2756,126.18118,3376.957,105.40056
3374.2756,126.18118,3428.4668,161.51222
3374.2756,126.18118,3354.416,157.88332
2751.1963,161.32718,2796.5537,154.79793
2693.0225,225.1648,2721.8496,211.8058
3055.4578,-21.482857,3057.258,-23.681545
3009.6865,68.45737,3055.4578,-21.482857
2892.456,-19.26992,3031.2322,-900.25665
2922.6626,45.225296,2892.456,-19.26992
2830.4944,69.237564,2892.456,-19.26992
2892.7756,93.71925,2830.4944,69.237564
2900.052,90.400665,2922.6626,45.225296
2900.052,90.400665,2892.7756,93.71925
2725.843,215.83673,2721.8496,211.8058
3346.5688,412.33246,3355.7307,399.11157
2433.6638,88.96096,2386.4429,118.0648
2428.6,27.571402,2378.0132,40.45891
2428.6,27.571402,2433.6638,88.96096
2443.4514,5.471296,2548.8396,-853.96277
2443.4514,5.471296,2428.6,27.571402
2518.2231,66.0149,2599.0093,30.304016
2518.2231,66.0149,2443.4514,5.471296
2476.8403,118.57686,2433.6638,88.96096
2498.4917,109.58673,2518.2231,66.0149
2498.4917,109.58673,2476.8403,118.57686
2523.01,126.71819,2609.7012,124.72791
2523.01,126.71819,2498.4917,109.58673
2724.6418,241.5738,2725.843,215.83673
2694.5918,234.66199,2693.0225,225.1648
2694.5918,234.66199,2724.6418,241.5738
4710.8467,66.07654,4753.401,-183.68301
4718.8984,94.40114,4750.0776,96.80724
4718.8984,94.40114,4710.8467,66.07654
4678.358,152.30386,4718.8984,94.40114
4604.946,26.986095,4750.913,-1435.9751
4604.946,26.986095,4710.8467,66.07654
4459.2217,-240.8144,4061.011,-10082.316
4459.2217,-240.8144,4447.3374,-120.56167
3865.5574,1549.4103,3816.6492,1607.9656
3910.5188,1537.0817,3958.7876,1541.0787
3895.988,1548.0717,3903.4004,1607.4066
3895.988,1548.0717,3865.5574,1549.4103
3895.988,1548.0717,3910.5188,1537.0817
4018.0999,1371.045,3943.9421,1358.3362
4020.1372,1369.9537,4017.26,1298.1246
4020.1372,1369.9537,4018.0999,1371.045
4085.6936,1389.8765,4020.1372,1369.9537
4102.803,1515.526,4130.1313,1564.865
4102.803,1515.526,4085.6936,1389.8765
3995.902,1483.4471,3958.7876,1541.0787
3995.902,1483.4471,4102.803,1515.526
3985.182,1434.0724,4018.0999,1371.045
3985.182,1434.0724,3995.902,1483.4471
3965.2466,1182.9655,3966.8286,1181.173
3965.2466,1182.9655,3904.957,1202.4319
3877.3152,1268.0681,3904.957,1202.4319
3965.7085,1162.2189,3966.8286,1181.173
3965.7085,1162.2189,4026.2578,1126.833
4330.1987,1565.1283,4122.975,1668.2007
3009.5947,1595.1678,2946.3557,1627.0839
2970.948,1529.7349,2923.2122,1558.5372
2970.948,1529.7349,3009.5947,1595.1678
3037.366,1610.8025,2974.1738,2949.1836
3017.5852,1596.6387,3009.5947,1595.1678
3017.5852,1596.6387,3037.366,1610.8025
2898.5967,1143.2671,2862.6736,1122.2382
3727.8066,1606.4188,3778.4429,1630.9515
3707.2253,1629.0525,3754.755,1764.4508
3707.2253,1629.0525,3727.8066,1606.4188
3728.3818,1588.9292,3727.8066,1606.4188
3778.4238,1569.324,3812.0151,1607.954
3778.4238,1569.324,3728.3818,1588.9292
3885.1213,1183.1287,3904.957,1202.4319
2432.3413,1453.2382,2433.3157,1471.6675
2555.8774,1442.4865,2562.4666,1435.8262
